# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
1.590621018409729004e+01,-3.587528780844035481e+00,7.766023164725751826e+00,5.657620764879078834e-01,-6.263265334455837552e-01,-1.892027891924462912e-01,2.318663036943036104e-01
1.590796446800231934e+01,-3.549725263926647223e+00,7.762280432251393414e+00,5.651910155179646900e-01,-6.263265334455837552e-01,-1.892027891924462912e-01,2.318663036943036104e-01
1.591012072563171387e+01,-3.548305104921002151e+00,7.766023164725751826e+00,5.651910155179646900e-01,-6.258061993390553468e-01,-1.893033926523869925e-01,2.318663036943036104e-01
1.591177558898925781e+01,-3.548305104921002151e+00,7.766023164725751826e+00,5.645332364039257200e-01,-6.258026857951648481e-01,-1.893033926523869925e-01,2.318663036943036104e-01
1.591415905952453613e+01,-3.542837840612387712e+00,7.770610761184335580e+00,5.651910155179646900e-01,-6.258026857951648481e-01,-1.894375705098919893e-01,2.316818151334985032e-01
1.591574239730834961e+01,-3.548305104921002151e+00,7.770610761184335580e+00,5.645332364039257200e-01,-6.257584466868240103e-01,-1.893033926523869925e-01,2.312613303425762046e-01
1.591808581352233887e+01,-3.548305104921002151e+00,7.770610761184335580e+00,5.651910155179646900e-01,-6.256394796646619350e-01,-1.892027891924462912e-01,2.312613303425762046e-01
1.591975784301757812e+01,-3.549725263926647223e+00,7.772999615709963450e+00,5.651910155179646900e-01,-6.256366288327239733e-01,-1.891562857257723107e-01,2.312613303425762046e-01
1.592209291458129883e+01,-3.587528780844035481e+00,7.770610761184335580e+00,5.651910155179646900e-01,-6.256394796646619350e-01,-1.891072301681130940e-01,2.312613303425762046e-01
1.592429757118225098e+01,-3.548305104921002151e+00,7.770610761184335580e+00,5.651910155179646900e-01,-6.256394796646619350e-01,-1.891562857257723107e-01,2.312613303425762046e-01
1.592598700523376465e+01,-3.587528780844035481e+00,7.772999615709963450e+00,5.645332364039257200e-01,-6.256366288327239733e-01,-1.891072301681130940e-01,2.312613303425762046e-01
1.592826795578002930e+01,-3.587528780844035481e+00,7.772999615709963450e+00,5.645332364039257200e-01,-6.256366288327239733e-01,-1.887104917439673957e-01,2.312613303425762046e-01
1.593001556396484375e+01,-3.587528780844035481e+00,7.772999615709963450e+00,5.645332364039257200e-01,-6.256366288327239733e-01,-1.885524306909616976e-01,2.312613303425762046e-01
1.593232679367065430e+01,-3.604195498782749141e+00,7.772999615709963450e+00,5.645332364039257200e-01,-6.256366288327239733e-01,-1.883172918147588970e-01,2.312613303425762046e-01
1.593397617340087891e+01,-3.604195498782749141e+00,7.772999615709963450e+00,5.651910155179646900e-01,-6.256366288327239733e-01,-1.881979745183078867e-01,2.315790801791164921e-01
1.593621993064880371e+01,-3.604195498782749141e+00,7.772999615709963450e+00,5.651910155179646900e-01,-6.256366288327239733e-01,-1.881979745183078867e-01,2.315790801791164921e-01
1.593788719177246094e+01,-3.604195498782749141e+00,7.776556089399265126e+00,5.645332364039257200e-01,-6.255300302039007443e-01,-1.881979745183078867e-01,2.318694492853412004e-01
1.594018411636352539e+01,-3.560659184846640013e+00,7.776556089399265126e+00,5.519350598214334269e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.319812528303659971e-01
1.594187903404235840e+01,-3.560659184846640013e+00,7.777038472668892588e+00,5.420771825039336633e-01,-6.248411931385678963e-01,-1.883172918147588970e-01,2.318694492853412004e-01
1.594415211677551270e+01,-3.548305104921002151e+00,7.776556089399265126e+00,5.420771825039336633e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.318694492853412004e-01
1.594585037231445312e+01,-3.548305104921002151e+00,7.777038472668892588e+00,5.420771825039336633e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.315819521436850992e-01
1.594809699058532715e+01,-3.560659184846640013e+00,7.786490222964303598e+00,5.418630045735786105e-01,-6.254181436422148188e-01,-1.881677572874153048e-01,2.315790801791164921e-01
1.594980621337890625e+01,-3.560659184846640013e+00,7.791408483843973443e+00,5.418630045735786105e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.315790801791164921e-01
1.595195221900939941e+01,-3.560659184846640013e+00,7.786490222964303598e+00,5.418630045735786105e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.313840332175658987e-01
1.595414209365844727e+01,-3.555647407467223076e+00,7.786490222964303598e+00,5.420771825039336633e-01,-6.254181436422148188e-01,-1.881979745183078867e-01,2.315790801791164921e-01
1.595585703849792480e+01,-3.555647407467223076e+00,7.786490222964303598e+00,5.420771825039336633e-01,-6.255300302039007443e-01,-1.881677572874153048e-01,2.315819521436850992e-01
1.595807194709777832e+01,-3.555647407467223076e+00,7.791408483843973443e+00,5.466423644311699803e-01,-6.254181436422148188e-01,-1.878585900358148986e-01,2.315819521436850992e-01
1.595977044105529785e+01,-3.552551575784054894e+00,7.791408483843973443e+00,5.466423644311699803e-01,-6.248645537760402213e-01,-1.881677572874153048e-01,2.315819521436850992e-01
1.596201896667480469e+01,-3.549298692745892048e+00,7.791408483843973443e+00,5.466423644311699803e-01,-6.248411931385678963e-01,-1.881677572874153048e-01,2.315790801791164921e-01
1.596387720108032227e+01,-3.549298692745892048e+00,7.791408483843973443e+00,5.478498176274904097e-01,-6.242774090662022157e-01,-1.883232903536866121e-01,2.315819521436850992e-01
1.596651124954223633e+01,-3.552551575784054894e+00,7.792043646050307970e+00,5.478498176274904097e-01,-6.242731474710202511e-01,-1.883232903536866121e-01,2.319812528303659971e-01
1.596823859214782715e+01,-3.552551575784054894e+00,7.791408483843973443e+00,5.559948527676095154e-01,-6.242774090662022157e-01,-1.883232903536866121e-01,2.315819521436850992e-01
1.597007679939270020e+01,-3.552305022015568525e+00,7.791408483843973443e+00,5.559948527676095154e-01,-6.248411931385678963e-01,-1.884511131671215978e-01,2.315819521436850992e-01
1.597235798835754395e+01,-3.552305022015568525e+00,7.791408483843973443e+00,5.559948527676095154e-01,-6.248411931385678963e-01,-1.885712604446828089e-01,2.313840332175658987e-01
1.597403025627136230e+01,-3.552305022015568525e+00,7.784415439359802846e+00,5.559948527676095154e-01,-6.248411931385678963e-01,-1.886316115135591998e-01,2.315819521436850992e-01
1.597621679306030273e+01,-3.552305022015568525e+00,7.784415439359802846e+00,5.559948527676095154e-01,-6.248411931385678963e-01,-1.888414499751591979e-01,2.313840332175658987e-01
1.597797417640686035e+01,-3.552305022015568525e+00,7.775498990506338082e+00,5.637738306107094033e-01,-6.248411931385678963e-01,-1.890665081663971958e-01,2.313840332175658987e-01
1.598029398918151855e+01,-3.552305022015568525e+00,7.771167324659763231e+00,5.714009557296617636e-01,-6.248645537760402213e-01,-1.890665081663971958e-01,2.313840332175658987e-01
1.598200178146362305e+01,-3.552551575784054894e+00,7.771167324659763231e+00,5.739282870089579269e-01,-6.248645537760402213e-01,-1.888414499751591979e-01,2.313840332175658987e-01
1.598421049118041992e+01,-3.552305022015568525e+00,7.771167324659763231e+00,5.739282870089579269e-01,-6.248645537760402213e-01,-1.888414499751591979e-01,2.313840332175658987e-01
1.598601698875427246e+01,-3.552305022015568525e+00,7.768417990730656086e+00,5.739282870089579269e-01,-6.248645537760402213e-01,-1.891457125262231975e-01,2.313840332175658987e-01
1.598824262619018555e+01,-3.552305022015568525e+00,7.756860666046523356e+00,5.739282870089579269e-01,-6.248645537760402213e-01,-1.891457125262231975e-01,2.313840332175658987e-01
1.598996424674987793e+01,-3.549310905681930528e+00,7.756860666046523356e+00,5.739282870089579269e-01,-6.247215153570508939e-01,-1.892649253440583934e-01,2.315505921228291908e-01
1.599231576919555664e+01,-3.549310905681930528e+00,7.756860666046523356e+00,5.739282870089579269e-01,-6.246002726680925932e-01,-1.893138960897453038e-01,2.315505921228291908e-01
1.599376225471496582e+01,-3.552305022015568525e+00,7.768417990730656086e+00,5.739282870089579269e-01,-6.246002726680925932e-01,-1.892649253440583934e-01,2.315505921228291908e-01
1.599600577354431152e+01,-3.552551575784054894e+00,7.756860666046523356e+00,5.739282870089579269e-01,-6.247215153570508939e-01,-1.891457125262231975e-01,2.315505921228291908e-01
1.599928951263427734e+01,-3.552305022015568525e+00,7.756860666046523356e+00,5.559948527676095154e-01,-6.247215153570508939e-01,-1.892649253440583934e-01,2.313886900728903129e-01
1.599987745285034180e+01,-3.549310905681930528e+00,7.756860666046523356e+00,5.559948527676095154e-01,-6.247764050513044953e-01,-1.893138960897453038e-01,2.315505921228291908e-01
1.600222730636596680e+01,-3.552305022015568525e+00,7.753175979033241738e+00,5.528933687802393138e-01,-6.247764050513044953e-01,-1.893138960897453038e-01,2.316660539406568131e-01
1.600396752357482910e+01,-3.558745268661300809e+00,7.747685730612113630e+00,5.425078896613317880e-01,-6.247764050513044953e-01,-1.892649253440583934e-01,2.316660539406568131e-01
1.600623130798339844e+01,-3.552305022015568525e+00,7.745747961191639774e+00,5.353716179077174786e-01,-6.250280440181945618e-01,-1.893138960897453038e-01,2.316660539406568131e-01
1.600789737701416016e+01,-3.549310905681930528e+00,7.742430280905823636e+00,5.353716179077174786e-01,-6.252640954369546034e-01,-1.895962134704189950e-01,2.316335233777236935e-01
1.601015901565551758e+01,-3.548550348539384114e+00,7.733371545325615770e+00,5.162985458425715102e-01,-6.252640954369546034e-01,-1.898788420193857907e-01,2.316660539406568131e-01
1.601186513900756836e+01,-3.544627335772069010e+00,7.742430280905823636e+00,4.986520473061707981e-01,-6.252640954369546034e-01,-1.898788420193857907e-01,2.316660539406568131e-01
1.601409363746643066e+01,-3.542606165112136996e+00,7.745747961191639774e+00,4.986520473061707981e-01,-6.250280440181945618e-01,-1.900634107866505107e-01,2.316660539406568131e-01
1.601583218574523926e+01,-3.542606165112136996e+00,7.742430280905823636e+00,4.986520473061707981e-01,-6.252640954369546034e-01,-1.900634107866505107e-01,2.316335233777236935e-01
1.601803898811340332e+01,-3.542606165112136996e+00,7.742430280905823636e+00,4.986520473061707981e-01,-6.252640954369546034e-01,-1.903175280280496873e-01,2.316660539406568131e-01
1.602027344703674316e+01,-3.544627335772069010e+00,7.733371545325615770e+00,4.986520473061707981e-01,-6.256459566783592052e-01,-1.900634107866505107e-01,2.317759558001880882e-01
1.602189755439758301e+01,-3.544627335772069010e+00,7.733371545325615770e+00,4.986520473061707981e-01,-6.256459566783592052e-01,-1.900634107866505107e-01,2.316660539406568131e-01
1.602414488792419434e+01,-3.524254933944507950e+00,7.733371545325615770e+00,4.986520473061707981e-01,-6.260094488249038358e-01,-1.900634107866505107e-01,2.316335233777236935e-01
