# elapsed time, f2_acc_x, f2_acc_y, f2_acc_z, f2_gyro_x, f2_gyro_y, f2_gyro_z
2.126455140113830566e+01,-5.063736438751220703e+00,-2.985569477081298828e+00,8.073247909545898438e+00,3.890991210937500000e-01,6.103515625000000000e-02,-1.602172851562500000e-01
2.127802753448486328e+01,-5.123591423034667969e+00,-3.002328872680664062e+00,8.049305915832519531e+00,3.890991210937500000e-01,6.103515625000000000e-02,-1.602172851562500000e-01
2.129146432876586914e+01,-5.116408824920654297e+00,-3.002328872680664062e+00,8.049305915832519531e+00,3.890991210937500000e-01,3.280639648437500000e-01,-2.136230468750000000e-01
2.130555438995361328e+01,-5.116408824920654297e+00,-3.019088268280029297e+00,8.056488990783691406e+00,4.119873046875000000e-01,3.280639648437500000e-01,-2.136230468750000000e-01
2.131975531578063965e+01,-5.116408824920654297e+00,-2.978386878967285156e+00,8.056488990783691406e+00,3.967285156250000000e-01,3.280639648437500000e-01,-2.136230468750000000e-01
2.133288645744323730e+01,-5.114014625549316406e+00,-3.031059265136718750e+00,8.056488990783691406e+00,3.967285156250000000e-01,4.806518554687500000e-01,-2.517700195312500000e-01
2.134489321708679199e+01,-5.114014625549316406e+00,-3.023876667022705078e+00,8.037335395812988281e+00,3.433227539062500000e-01,3.280639648437500000e-01,-3.433227539062500000e-01
2.136242651939392090e+01,-5.114014625549316406e+00,-3.023876667022705078e+00,7.955932140350341797e+00,3.433227539062500000e-01,3.280639648437500000e-01,-3.433227539062500000e-01
2.137290883064270020e+01,-5.073313236236572266e+00,-3.023876667022705078e+00,7.955932140350341797e+00,3.509521484375000000e-01,3.280639648437500000e-01,-3.433227539062500000e-01
2.138661980628967285e+01,-5.061342239379882812e+00,-3.062183856964111772e+00,8.044517517089843750e+00,3.509521484375000000e-01,9.918212890625000000e-02,-1.602172851562500000e-01
2.140125727653503418e+01,-5.061342239379882812e+00,-3.062183856964111772e+00,8.044517517089843750e+00,2.136230468750000000e-01,2.899169921875000000e-01,-6.866455078125000000e-02
2.141384100914001465e+01,-5.099649429321289062e+00,-3.031059265136718750e+00,8.037335395812988281e+00,2.136230468750000000e-01,2.899169921875000000e-01,-6.866455078125000000e-02
2.142843914031982422e+01,-5.099649429321289062e+00,-2.980781078338623047e+00,7.963114738464355469e+00,2.288818359375000000e-01,2.899169921875000000e-01,-9.918212890625000000e-02
2.144340133666992188e+01,-5.099649429321289062e+00,-2.980781078338623047e+00,8.037335395812988281e+00,4.806518554687500000e-01,4.348754882812500000e-01,-2.517700195312500000e-01
2.145586657524108887e+01,-5.070919036865234375e+00,-3.023876667022705078e+00,7.977479934692382812e+00,4.806518554687500000e-01,2.670288085937500000e-01,-2.212524414062500000e-01
2.146874856948852539e+01,-5.125985622406005859e+00,-3.023876667022705078e+00,8.054094314575195312e+00,3.967285156250000000e-01,2.670288085937500000e-01,-2.212524414062500000e-01
2.148233675956726074e+01,-5.104437828063964844e+00,-3.023876667022705078e+00,8.090007781982421875e+00,3.967285156250000000e-01,2.670288085937500000e-01,-2.212524414062500000e-01
2.149517440795898438e+01,-5.104437828063964844e+00,-3.031059265136718750e+00,8.099584579467773438e+00,3.967285156250000000e-01,4.577636718750000000e-02,-2.365112304687500000e-01
2.150975346565246582e+01,-5.104437828063964844e+00,-3.031059265136718750e+00,8.090007781982421875e+00,4.272460937500000000e-01,1.602172851562500000e-01,-2.365112304687500000e-01
2.152169394493103027e+01,-5.097255229949951172e+00,-3.031059265136718750e+00,8.068459510803222656e+00,4.272460937500000000e-01,1.602172851562500000e-01,-2.365112304687500000e-01
2.153675889968872070e+01,-5.099649429321289062e+00,-2.992752075195312500e+00,8.068459510803222656e+00,4.272460937500000000e-01,1.602172851562500000e-01,-9.918212890625000000e-02
2.155252885818481445e+01,-5.099649429321289062e+00,-2.983175277709960938e+00,8.030152320861816406e+00,4.119873046875000000e-01,2.441406250000000000e-01,-3.890991210937500000e-01
2.156385612487792969e+01,-5.099649429321289062e+00,-2.956839084625244141e+00,7.977479934692382812e+00,4.119873046875000000e-01,6.866455078125000000e-02,-3.890991210937500000e-01
2.157937002182006836e+01,-5.109226226806640625e+00,-2.944868087768554688e+00,7.977479934692382812e+00,3.585815429687500000e-01,6.866455078125000000e-02,-3.890991210937500000e-01
2.159167051315307617e+01,-5.109226226806640625e+00,-2.956839084625244141e+00,8.051700592041015625e+00,2.441406250000000000e-01,6.866455078125000000e-02,-1.525878906250000000e-01
2.160548210144042969e+01,-5.109226226806640625e+00,-2.997540473937988281e+00,8.051700592041015625e+00,2.441406250000000000e-01,2.059936523437500000e-01,-1.525878906250000000e-01
2.161731100082397461e+01,-5.121197223663330078e+00,-2.997540473937988281e+00,8.070854187011718750e+00,2.441406250000000000e-01,2.059936523437500000e-01,-1.525878906250000000e-01
2.163338136672973633e+01,-5.140350818634033203e+00,-3.043030261993408203e+00,8.066065788269042969e+00,4.348754882812500000e-01,2.441406250000000000e-01,-1.602172851562500000e-01
2.164469671249389648e+01,-5.145139217376708984e+00,-3.078943252563477007e+00,8.070854187011718750e+00,2.517700195312500000e-01,1.602172851562500000e-01,-1.907348632812500000e-01
2.166010832786560059e+01,-5.147533416748046875e+00,-3.086125850677490234e+00,8.090007781982421875e+00,4.653930664062500000e-01,2.746582031250000000e-01,-2.822875976562500000e-01
2.167490220069885254e+01,-5.147533416748046875e+00,-3.078943252563477007e+00,8.090007781982421875e+00,2.517700195312500000e-01,4.348754882812500000e-01,-2.822875976562500000e-01
2.168742799758911133e+01,-5.051765441894531250e+00,-3.052607059478760210e+00,7.989450931549072266e+00,3.967285156250000000e-01,4.348754882812500000e-01,-2.822875976562500000e-01
2.170256638526916504e+01,-5.051765441894531250e+00,-3.011905670166016069e+00,7.929595947265625000e+00,3.967285156250000000e-01,7.171630859375000000e-01,-3.967285156250000000e-01
2.171332645416259766e+01,-5.080495834350585938e+00,-2.992752075195312500e+00,7.884106159210205078e+00,3.967285156250000000e-01,6.027221679687500000e-01,-3.280639648437500000e-01
2.172889757156372070e+01,-5.080495834350585938e+00,-2.992752075195312500e+00,7.884106159210205078e+00,3.967285156250000000e-01,6.027221679687500000e-01,-3.280639648437500000e-01
2.174175858497619629e+01,-5.128379821777343750e+00,-3.026270866394042969e+00,7.848193168640136719e+00,3.967285156250000000e-01,-4.348754882812500000e-01,-2.441406250000000000e-01
2.175602531433105469e+01,-5.051765441894531250e+00,-3.050212860107421875e+00,7.764396190643310547e+00,6.179809570312500000e-01,-5.416870117187500000e-01,-1.907348632812500000e-01
2.176856946945190430e+01,-5.116408824920654297e+00,-3.050212860107421875e+00,7.764396190643310547e+00,2.784729003906250000e+00,-7.629394531250000000e-01,1.831054687500000000e+00
2.178530049324035645e+01,-5.116408824920654297e+00,-2.863465070724487749e+00,8.396465301513671875e+00,2.784729003906250000e+00,-7.629394531250000000e-01,1.831054687500000000e+00
2.179836392402648926e+01,-5.116408824920654297e+00,-2.863465070724487749e+00,8.396465301513671875e+00,-8.239746093750000000e-01,-7.629394531250000000e-01,-2.288818359375000000e-02
2.180952262878417969e+01,-4.955997467041015625e+00,-3.059789657592772993e+00,7.833827972412109375e+00,-8.239746093750000000e-01,-8.468627929687500000e-01,-2.288818359375000000e-02
2.182729029655456543e+01,-4.955997467041015625e+00,-3.059789657592772993e+00,7.833827972412109375e+00,1.914978027343750000e+00,-1.205444335937500000e+00,4.425048828125000000e-01
2.183802390098571777e+01,-5.133168220520020419e+00,-2.952050685882568359e+00,8.106766700744628906e+00,1.914978027343750000e+00,-8.468627929687500000e-01,4.425048828125000000e-01
2.185144400596618652e+01,-5.133168220520020419e+00,-2.952050685882568359e+00,8.106766700744628906e+00,1.136779785156250000e+00,-8.468627929687500000e-01,-1.525878906250000000e-02
2.186633205413818359e+01,-5.133168220520020419e+00,-2.987963676452636719e+00,8.106766700744628906e+00,1.136779785156250000e+00,-8.468627929687500000e-01,-1.525878906250000000e-02
2.187918090820312500e+01,-5.171475410461425781e+00,-2.987963676452636719e+00,8.149862289428710938e+00,1.045227050781250000e+00,-8.468627929687500000e-01,-1.525878906250000000e-02
2.189073252677917480e+01,-5.171475410461425781e+00,-2.987963676452636719e+00,8.149862289428710938e+00,1.243591308593750000e+00,-6.637573242187500000e-01,-1.083374023437500000e+00
2.190800547599792480e+01,-5.183446407318115234e+00,-2.750937700271606445e+00,7.965508937835693359e+00,1.579284667968750000e+00,-6.637573242187500000e-01,-1.083374023437500000e+00
2.192082405090332031e+01,-5.099649429321289062e+00,-2.949656486511230469e+00,7.965508937835693359e+00,2.479553222656250000e+00,-6.637573242187500000e-01,-1.411437988281250000e+00
2.193317914009094238e+01,-5.183446407318115234e+00,-2.913743495941162109e+00,7.994239330291748047e+00,2.899169921875000000e+00,-3.135681152343750000e+00,-9.613037109375000000e-01
2.194990730285644531e+01,-5.080495834350585938e+00,-2.913743495941162109e+00,7.994239330291748047e+00,3.135681152343750000e+00,-2.754211425781250000e+00,-1.411437988281250000e+00
2.196067762374877930e+01,-5.159504413604736328e+00,-2.877830505371093750e+00,7.785943984985351562e+00,3.334045410156250000e+00,-2.754211425781250000e+00,-2.281188964843750000e+00
2.197532749176025391e+01,-5.080495834350585938e+00,-2.796427488327026367e+00,7.785943984985351562e+00,4.272460937500000000e+00,-2.754211425781250000e+00,-2.281188964843750000e+00
