# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
5.385722827911376953e+01,-4.591050774975948823e-01,5.093743150567207056e-01,1.812894148994480981e+00,2.257854952280283212e-02,-4.609415466561018332e-02,7.929382737003722037e-02
5.385963654518127441e+01,-4.591050774975948823e-01,5.093743150567207056e-01,1.812894148994480981e+00,2.257854952280283212e-02,-4.599999309734438546e-02,7.929382737003722037e-02
5.386138534545898438e+01,-4.591050774975948823e-01,5.093743150567207056e-01,1.812894148994480981e+00,2.270544454400599127e-02,-4.596330733251362960e-02,7.929382737003722037e-02
5.386364960670471191e+01,-4.774159839125051152e-01,5.287708313533880933e-01,1.812894148994480981e+00,2.270544454400599127e-02,-4.596330733251362960e-02,7.929382737003722037e-02
5.386530923843383789e+01,-4.926852908006637000e-01,5.287708313533880933e-01,1.808984796110130411e+00,2.333559516307806905e-02,-4.599999309734438546e-02,7.929382737003722037e-02
5.386754322052001953e+01,-4.926852908006637000e-01,5.287708313533880933e-01,1.808984796110130411e+00,2.333559516307806905e-02,-4.609415466561018332e-02,7.929382737003722037e-02
5.386923623085021973e+01,-5.001782231318998573e-01,5.287708313533880933e-01,1.799200368257596772e+00,2.257854952280283212e-02,-4.609415466561018332e-02,7.929382737003722037e-02
5.387156343460083008e+01,-5.001782231318998573e-01,5.368045130287887323e-01,1.799200368257596772e+00,2.257854952280283212e-02,-4.623409244922576516e-02,7.994368119634032155e-02
5.387326931953430176e+01,-4.926852908006637000e-01,5.520360028919035766e-01,1.799200368257596772e+00,2.333559516307806905e-02,-4.635196017220620524e-02,8.005205526701789087e-02
5.387504839897155762e+01,-4.926852908006637000e-01,5.586541690221602519e-01,1.799200368257596772e+00,2.333559516307806905e-02,-4.635196017220620524e-02,8.005205526701789087e-02
5.387737274169921875e+01,-4.926852908006637000e-01,5.677218949286018113e-01,1.777425393650415408e+00,2.341750312386866109e-02,-4.647698990258300467e-02,8.005205526701789087e-02
5.387919306755065918e+01,-4.700581201833058942e-01,5.766066476530773421e-01,1.804365157239301132e+00,2.350108849392862700e-02,-4.647698990258300467e-02,8.008072914179820145e-02
5.388149690628051758e+01,-4.700581201833058942e-01,5.848209061726394875e-01,1.808222849075073579e+00,2.418447673636016718e-02,-4.647698990258300467e-02,8.005205526701789087e-02
5.388331913948059082e+01,-4.313283121558084132e-01,5.848209061726394875e-01,1.808222849075073579e+00,2.418447673636016718e-02,-4.702526994176593061e-02,8.008072914179820145e-02
