# elapsed time, f2_acc_x, f2_acc_y, f2_acc_z, f2_gyro_x, f2_gyro_y, f2_gyro_z
2.108925509452819824e+01,-6.703764796257019043e-01,-3.828328371047973633e+00,9.124302864074707031e+00,5.569458007812500000e-01,-7.629394531250000000e-03,-2.288818359375000000e-01
2.110120725631713867e+01,-6.631938815116882324e-01,-3.828328371047973633e+00,9.246406555175779474e+00,6.103515625000000000e-01,3.814697265625000000e-02,-4.806518554687500000e-01
2.111726069450378418e+01,-6.631938815116882324e-01,-3.770867586135863814e+00,9.109937667846679688e+00,5.569458007812500000e-01,1.068115234375000000e-01,-4.806518554687500000e-01
2.113083004951477051e+01,-6.631938815116882324e-01,-3.766079187393188921e+00,9.232041358947753906e+00,3.585815429687500000e-01,1.983642578125000000e-01,-2.822875976562500000e-01
2.114423298835754395e+01,-7.062894701957702637e-01,-3.744531393051147905e+00,9.105149269104003906e+00,2.822875976562500000e-01,1.983642578125000000e-01,-2.670288085937500000e-01
2.115596032142639160e+01,-7.062894701957702637e-01,-3.766079187393188921e+00,9.200917243957519531e+00,2.822875976562500000e-01,7.629394531250000000e-02,-2.822875976562500000e-01
2.117307543754577637e+01,-7.302315235137940563e-01,-3.785232782363892046e+00,9.200917243957519531e+00,3.204345703125000000e-01,3.814697265625000000e-02,-3.128051757812500000e-01
2.118546938896179199e+01,-7.302315235137940563e-01,-3.806780576705932617e+00,9.200917243957519531e+00,3.204345703125000000e-01,-1.525878906250000000e-02,-4.577636718750000000e-01
2.119749426841735840e+01,-7.326257228851318359e-01,-3.806780576705932617e+00,9.253589630126953125e+00,4.577636718750000000e-01,-1.525878906250000000e-02,-4.577636718750000000e-01
2.121299815177917480e+01,-7.326257228851318359e-01,-3.787626981735229492e+00,9.253589630126953125e+00,4.577636718750000000e-01,1.068115234375000000e-01,-4.577636718750000000e-01
2.122423934936523438e+01,-7.302315235137940563e-01,-3.766079187393188921e+00,9.323020935058593750e+00,4.577636718750000000e-01,1.068115234375000000e-01,-4.196166992187500000e-01
2.124014878273010254e+01,-6.631938815116882324e-01,-3.763684988021850586e+00,9.323020935058593750e+00,2.822875976562500000e-01,1.754760742187500000e-01,-4.196166992187500000e-01
2.125163292884826660e+01,-6.224924325942993164e-01,-3.766079187393188921e+00,9.112331390380859375e+00,1.602172851562500000e-01,3.738403320312500000e-01,-1.754760742187500000e-01
2.126716327667236328e+01,-6.224924325942993164e-01,-3.799597978591918945e+00,9.112331390380859375e+00,1.602172851562500000e-01,3.738403320312500000e-01,-1.754760742187500000e-01
2.128193926811218262e+01,-7.015010714530944824e-01,-3.809174776077271396e+00,9.217676162719726562e+00,3.204345703125000000e-01,2.593994140625000000e-01,-2.136230468750000000e-01
2.129310798645019531e+01,-7.015010714530944824e-01,-3.809174776077271396e+00,9.217676162719726562e+00,3.967285156250000000e-01,1.296997070312500000e-01,-2.136230468750000000e-01
2.130928945541381836e+01,-6.392518281936645508e-01,-3.766079187393188921e+00,9.234436035156250000e+00,5.569458007812500000e-01,1.296997070312500000e-01,-2.059936523437500000e-01
2.132033395767211914e+01,-6.200982332229614258e-01,-3.766079187393188921e+00,9.193734169006347656e+00,4.272460937500000000e-01,1.296997070312500000e-01,-2.059936523437500000e-01
2.133669495582580566e+01,-6.392518281936645508e-01,-3.766079187393188921e+00,9.176975250244140625e+00,4.272460937500000000e-01,2.136230468750000000e-01,-1.525878906250000000e-01
2.134811139106750488e+01,-6.392518281936645508e-01,-3.787626981735229492e+00,9.150638580322265625e+00,4.272460937500000000e-01,2.212524414062500000e-01,-2.212524414062500000e-01
2.136233019828796387e+01,-6.655880808830261230e-01,-3.782838582992553711e+00,9.129091262817382812e+00,3.967285156250000000e-01,2.212524414062500000e-01,-2.593994140625000000e-01
2.137785196304321289e+01,-6.392518281936645508e-01,-3.787626981735229492e+00,9.150638580322265625e+00,3.967285156250000000e-01,3.204345703125000000e-01,-2.593994140625000000e-01
2.139019083976745605e+01,-6.847416758537292480e-01,-3.818751573562622070e+00,9.200917243957519531e+00,3.967285156250000000e-01,3.204345703125000000e-01,-1.907348632812500000e-01
2.140420961380004883e+01,-6.871358752250671387e-01,-3.818751573562622070e+00,9.200917243957519531e+00,3.890991210937500000e-01,2.975463867187500000e-01,-1.907348632812500000e-01
2.141633224487304688e+01,-6.895300745964050293e-01,-3.816357374191283736e+00,9.200917243957519531e+00,5.950927734375000000e-01,6.866455078125000000e-02,-1.907348632812500000e-01
2.143190598487854004e+01,-7.182605266571044922e-01,-3.806780576705932617e+00,9.232041358947753906e+00,5.722045898437500000e-01,-7.629394531250000000e-03,-1.983642578125000000e-01
2.144455528259277344e+01,-6.895300745964050293e-01,-3.794809579849243164e+00,9.270348548889160156e+00,5.722045898437500000e-01,-7.629394531250000000e-03,-2.517700195312500000e-01
2.145947098731994629e+01,-7.182605266571044922e-01,-3.787626981735229492e+00,9.253589630126953125e+00,5.722045898437500000e-01,-7.629394531250000000e-03,-3.051757812500000000e-01
2.147140455245971680e+01,-7.302315235137940563e-01,-3.780444383621216264e+00,9.253589630126953125e+00,2.899169921875000000e-01,1.068115234375000000e-01,-3.128051757812500000e-01
2.148579382896423340e+01,-7.302315235137940563e-01,-3.778050184249877930e+00,9.236829757690429688e+00,2.899169921875000000e-01,1.068115234375000000e-01,-3.128051757812500000e-01
2.149766564369201660e+01,-7.661445140838623047e-01,-3.778050184249877930e+00,9.174580574035644531e+00,2.899169921875000000e-01,1.068115234375000000e-01,-1.296997070312500000e-01
