# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
2.985221195220947266e+01,-1.353195352320836875e+00,2.655283786979937277e-01,-3.964554888903871199e-01,-4.721004557161995185e-02,-1.525375057547686819e-01,-8.009949787994231907e-02
2.985392594337463379e+01,-1.362981785872425133e+00,2.655283786979937277e-01,-3.964536208830015118e-01,-4.709118862807640943e-02,-1.522848565930813303e-01,-8.005621361621705068e-02
2.985615324974060059e+01,-1.362981785872425133e+00,2.606383716782749160e-01,-3.928027645513703092e-01,-4.709118862807640943e-02,-1.522848565930813303e-01,-8.005621361621705068e-02
2.985797023773193359e+01,-1.362981785872425133e+00,2.606383716782749160e-01,-3.925048068451336136e-01,-4.709118862807640943e-02,-1.522848565930813303e-01,-7.991803538897102044e-02
2.986023139953613281e+01,-1.362981785872425133e+00,2.604116301644937015e-01,-3.925048068451336136e-01,-4.684484065821834659e-02,-1.522848565930813303e-01,-7.991803538897102044e-02
2.986196303367614746e+01,-1.362981785872425133e+00,2.555099418959984048e-01,-3.718583547282258706e-01,-4.684484065821834659e-02,-1.522848565930813303e-01,-7.990261940952333997e-02
2.986424779891967773e+01,-1.362981785872425133e+00,2.332331168799212096e-01,-3.718583547282258706e-01,-4.684484065821834659e-02,-1.519819622716885310e-01,-7.990261940952333997e-02
2.986603546142578125e+01,-1.362275194212429374e+00,2.332331168799212096e-01,-3.718583547282258706e-01,-4.588190623849822125e-02,-1.522848565930813303e-01,-7.990261940952333997e-02
2.986770319938659668e+01,-1.359899734523157155e+00,2.332331168799212096e-01,-3.718583547282258706e-01,-4.588190623849822125e-02,-1.524315188758051387e-01,-7.987878999672658187e-02
2.987006187438964844e+01,-1.362275194212429374e+00,2.332331168799212096e-01,-3.718583547282258706e-01,-4.588190623849822125e-02,-1.522848565930813303e-01,-7.986409571869045043e-02
2.987223076820373535e+01,-1.362275194212429374e+00,2.470949968114163897e-01,-3.718583547282258706e-01,-4.550110398166493791e-02,-1.519819622716885310e-01,-7.987878999672658187e-02
2.987412261962890625e+01,-1.359899734523157155e+00,2.332331168799212096e-01,-3.670654281909526140e-01,-4.588190623849822125e-02,-1.522848565930813303e-01,-7.991803538897102044e-02
2.987625741958618164e+01,-1.359899734523157155e+00,2.470949968114163897e-01,-3.599373123812692477e-01,-4.514353273222743157e-02,-1.522848565930813303e-01,-7.987878999672658187e-02
2.987812876701354980e+01,-1.359899734523157155e+00,2.535102044422403167e-01,-3.670654281909526140e-01,-4.514353273222743157e-02,-1.522848565930813303e-01,-7.987878999672658187e-02
2.988021206855773926e+01,-1.359899734523157155e+00,2.470949968114163897e-01,-3.670654281909526140e-01,-4.514353273222743157e-02,-1.522848565930813303e-01,-7.987878999672658187e-02
2.988211560249328613e+01,-1.353195352320836875e+00,2.470949968114163897e-01,-3.657002142900269148e-01,-4.588190623849822125e-02,-1.524315188758051387e-01,-7.986409571869045043e-02
2.988438868522644043e+01,-1.353195352320836875e+00,2.470949968114163897e-01,-3.670654281909526140e-01,-4.514353273222743157e-02,-1.524315188758051387e-01,-7.971115919210094991e-02
2.988608574867248535e+01,-1.353195352320836875e+00,2.470949968114163897e-01,-3.718583547282258706e-01,-4.524855837043697399e-02,-1.519819622716885310e-01,-7.948303134527633096e-02
2.988825535774230957e+01,-1.352370289769605494e+00,2.470949968114163897e-01,-3.718583547282258706e-01,-4.524855837043697399e-02,-1.524315188758051387e-01,-7.943515913902382541e-02
2.989004850387573242e+01,-1.345803449650575523e+00,2.535102044422403167e-01,-3.718583547282258706e-01,-4.514353273222743157e-02,-1.516574025634372935e-01,-7.943515913902382541e-02
2.989239001274108887e+01,-1.342645577582927130e+00,2.680202852471384456e-01,-3.727147696358272255e-01,-4.510806697375625146e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.989395976066589355e+01,-1.342645577582927130e+00,2.680202852471384456e-01,-3.746254831925805995e-01,-4.450816597987766743e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.989624238014221191e+01,-1.342645577582927130e+00,2.680202852471384456e-01,-4.051122120864568132e-01,-4.450816597987766743e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.989786744117736816e+01,-1.345803449650575523e+00,2.689613875474435312e-01,-4.170522719603679818e-01,-4.450816597987766743e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.990022087097167969e+01,-1.345803449650575523e+00,2.874750500023228739e-01,-4.280548266942422742e-01,-4.432782600661977490e-02,-1.516574025634372935e-01,-7.943515913902382541e-02
2.990185427665710449e+01,-1.342645577582927130e+00,2.919108233548941000e-01,-4.366611259962789870e-01,-4.419838354831701760e-02,-1.516574025634372935e-01,-7.943515913902382541e-02
2.990399599075317383e+01,-1.342645577582927130e+00,2.919108233548941000e-01,-4.366611259962789870e-01,-4.419838354831701760e-02,-1.515469402279044087e-01,-7.943515913902382541e-02
2.990573453903198242e+01,-1.329487169387478573e+00,2.940515418992997176e-01,-4.280548266942422742e-01,-4.419838354831701760e-02,-1.516574025634372935e-01,-7.943515913902382541e-02
2.990794205665588379e+01,-1.342645577582927130e+00,2.940515418992997176e-01,-4.366611259962789870e-01,-4.432782600661977490e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.991021227836608887e+01,-1.345803449650575523e+00,3.007079756468631349e-01,-4.366611259962789870e-01,-4.447574345345824826e-02,-1.515469402279044087e-01,-7.971115919210094991e-02
2.991201663017272949e+01,-1.342645577582927130e+00,2.940515418992997176e-01,-4.366611259962789870e-01,-4.450816597987766743e-02,-1.516574025634372935e-01,-7.974778057504748607e-02
2.991386008262634277e+01,-1.342645577582927130e+00,2.919108233548941000e-01,-4.161604907300401335e-01,-4.451836944737647822e-02,-1.516964519929077104e-01,-7.974778057504748607e-02
2.991611385345458984e+01,-1.347988063308270368e+00,2.940515418992997176e-01,-4.239069583190656076e-01,-4.451836944737647822e-02,-1.516574025634372935e-01,-7.971115919210094991e-02
2.991789388656616211e+01,-1.357332806033059613e+00,2.940515418992997176e-01,-4.366611259962789870e-01,-4.451836944737647822e-02,-1.515469402279044087e-01,-7.974778057504748607e-02
2.992015981674194336e+01,-1.357332806033059613e+00,2.919108233548941000e-01,-4.366611259962789870e-01,-4.462498175988261623e-02,-1.515469402279044087e-01,-7.971115919210094991e-02
2.992192721366882324e+01,-1.357332806033059613e+00,2.940515418992997176e-01,-4.523528248088806158e-01,-4.462498175988261623e-02,-1.516574025634372935e-01,-7.971115919210094991e-02
2.992421483993530273e+01,-1.357332806033059613e+00,2.940515418992997176e-01,-4.638329576405728072e-01,-4.462498175988261623e-02,-1.516574025634372935e-01,-7.948303134527633096e-02
2.992591571807861328e+01,-1.357332806033059613e+00,2.940515418992997176e-01,-4.638329576405728072e-01,-4.462498175988261623e-02,-1.516964519929077104e-01,-7.974778057504748607e-02
2.992762684822082520e+01,-1.358395418534261934e+00,2.940888545978245228e-01,-4.638329576405728072e-01,-4.451836944737647822e-02,-1.519684916978204792e-01,-7.991339925258954258e-02
