# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
2.892092180252075195e+01,2.703053712844848633e+00,-9.801861763000488281e+00,-4.668693244457244873e-01,-3.776550292968750000e+00,-2.975463867187500000e-01,9.689331054687500000e-01
2.893317866325378418e+01,2.681505918502808061e+00,-9.777919769287109375e+00,-4.453215003013610840e-01,-3.791809082031250000e+00,-3.051757812500000000e-01,7.934570312500000000e-01
2.894547581672668457e+01,2.662352323532104492e+00,-9.742006301879882812e+00,-5.458779931068420410e-01,-3.723144531250000000e+00,-3.509521484375000000e-01,9.689331054687500000e-01
2.896287131309509277e+01,2.662352323532104492e+00,-9.730035781860351562e+00,-5.386953949928283691e-01,-3.814697265625000000e+00,-3.509521484375000000e-01,9.994506835937500000e-01
2.897571015357971191e+01,2.724601507186889648e+00,-9.730035781860351562e+00,-5.386953949928283691e-01,-3.753662109375000000e+00,-1.907348632812500000e-01,9.994506835937500000e-01
2.898805451393127441e+01,2.724601507186889648e+00,-9.765948295593261719e+00,-5.386953949928283691e-01,-3.814697265625000000e+00,-1.907348632812500000e-01,9.994506835937500000e-01
2.900220823287963867e+01,2.667140722274780273e+00,-9.794678688049316406e+00,-4.860229492187500000e-01,-3.753662109375000000e+00,-4.806518554687500000e-01,8.621215820312500000e-01
2.901398372650146484e+01,2.667140722274780273e+00,-9.794678688049316406e+00,-4.884171485900878906e-01,-3.875732421875000000e+00,-4.882812500000000000e-01,8.850097656250000000e-01
2.902910900115966797e+01,2.667140722274780273e+00,-9.823409080505372870e+00,-4.812345206737517755e-01,-3.715515136718750000e+00,-4.806518554687500000e-01,8.621215820312500000e-01
2.904433321952819824e+01,2.662352323532104492e+00,-9.792284965515136719e+00,-4.884171485900878906e-01,-3.707885742187500000e+00,-5.111694335937500000e-01,8.850097656250000000e-01
2.905608510971069336e+01,2.662352323532104492e+00,-9.792284965515136719e+00,-4.596867263317108154e-01,-3.707885742187500000e+00,-4.272460937500000000e-01,8.773803710937500000e-01
2.907131433486938477e+01,2.686294317245483398e+00,-9.792284965515136719e+00,-4.812345206737517755e-01,-3.829956054687500000e+00,-4.272460937500000000e-01,8.773803710937500000e-01
2.908345556259155273e+01,2.715024709701538086e+00,-9.785101890563963067e+00,-4.596867263317108154e-01,-4.005432128906250000e+00,-3.967285156250000000e-01,8.697509765625000000e-01
2.909805130958557129e+01,2.715024709701538086e+00,-9.832985877990724433e+00,-4.740519225597382147e-01,-4.005432128906250000e+00,-4.272460937500000000e-01,8.697509765625000000e-01
