# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
2.290987110137939453e+01,2.257326876473811084e-01,-1.197223184526060802e+00,-6.363275272371174962e-01,3.034824184161843963e-04,-2.583076072245764354e-02,-1.382306441501839345e-01
2.291217947006225586e+01,2.257326876473811084e-01,-1.205698641694092021e+00,-6.382403792211823745e-01,-1.413584326931359436e-04,-2.583076072245764354e-02,-1.383758483478203238e-01
2.291387009620666504e+01,2.401531937612486900e-01,-1.205698641694092021e+00,-6.382403792211823745e-01,-1.413584326931359436e-04,-2.578437154974718565e-02,-1.383758483478203238e-01
2.291614341735839844e+01,2.520718832019169242e-01,-1.211476615300690840e+00,-6.363275272371174962e-01,-1.413584326931359436e-04,-2.578437154974718565e-02,-1.383758483478203238e-01
2.291786479949951172e+01,2.519535504125092196e-01,-1.205698641694092021e+00,-6.241125073556090808e-01,3.034824184161843963e-04,-2.578437154974718565e-02,-1.384435816765262617e-01
2.292012667655944824e+01,2.519535504125092196e-01,-1.211476615300690840e+00,-6.363275272371174962e-01,-1.413584326931359436e-04,-2.583076072245764354e-02,-1.384435816765262617e-01
2.292193412780761719e+01,2.519535504125092196e-01,-1.205698641694092021e+00,-6.363275272371174962e-01,3.034824184161843963e-04,-2.583076072245764354e-02,-1.384435816765262617e-01
2.292418980598449707e+01,2.519535504125092196e-01,-1.211476615300690840e+00,-6.363275272371174962e-01,5.717516261047024886e-04,-2.589364353317438749e-02,-1.385524303962455128e-01
2.292593550682067871e+01,2.519535504125092196e-01,-1.211476615300690840e+00,-6.501438233143970180e-01,5.717516261047024886e-04,-2.591654076354771644e-02,-1.385524303962455128e-01
2.292811346054077148e+01,2.420722287541511863e-01,-1.205698641694092021e+00,-6.528647827996701958e-01,9.765776189274504807e-04,-2.594415399820083207e-02,-1.384435816765262617e-01
2.292982125282287598e+01,2.401531937612486900e-01,-1.205698641694092021e+00,-6.562919605474878404e-01,9.765776189274504807e-04,-2.591654076354771644e-02,-1.384435816765262617e-01
2.293212604522705078e+01,2.337093092547919138e-01,-1.205698641694092021e+00,-6.573287980740660785e-01,9.765776189274504807e-04,-2.589364353317438749e-02,-1.384435816765262617e-01
2.293391251564025879e+01,2.274573841855917489e-01,-1.205698641694092021e+00,-6.659588867165630033e-01,9.765776189274504807e-04,-2.578437154974718565e-02,-1.384435816765262617e-01
2.293601989746093750e+01,2.274573841855917489e-01,-1.205698641694092021e+00,-6.659588867165630033e-01,9.765776189274504807e-04,-2.578437154974718565e-02,-1.384435816765262617e-01
2.293770313262939453e+01,2.247501836763677874e-01,-1.205698641694092021e+00,-6.659588867165630033e-01,1.095437354712147995e-03,-2.508242842742026274e-02,-1.383734510080785185e-01
2.294002795219421387e+01,2.247501836763677874e-01,-1.211476615300690840e+00,-6.891773575585371514e-01,9.765776189274504807e-04,-2.578437154974718565e-02,-1.383734510080785185e-01
2.294177460670471191e+01,2.247501836763677874e-01,-1.215941057763990640e+00,-6.891773575585371514e-01,9.765776189274504807e-04,-2.578437154974718565e-02,-1.383734510080785185e-01
2.294401884078979492e+01,2.274573841855917489e-01,-1.215941057763990640e+00,-6.891773575585371514e-01,9.765776189274504807e-04,-2.589364353317438749e-02,-1.380769463410302933e-01
2.294583058357238770e+01,2.274573841855917489e-01,-1.215941057763990640e+00,-6.691235163932580665e-01,9.765776189274504807e-04,-2.589364353317438749e-02,-1.383734510080785185e-01
2.294808411598205566e+01,2.274573841855917489e-01,-1.215941057763990640e+00,-6.691235163932580665e-01,9.765776189274504807e-04,-2.589364353317438749e-02,-1.380769463410302933e-01
2.294981455802917480e+01,2.247501836763677874e-01,-1.231662675739865875e+00,-6.694127391243287484e-01,9.765776189274504807e-04,-2.589364353317438749e-02,-1.380769463410302933e-01
