# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
1.978754258155822754e+01,1.180341362953186035e+00,4.070142805576325018e-01,-1.070926380157470703e+01,-3.608703613281250000e+00,-3.738403320312500000e-01,5.416870117187500000e-01
1.980055022239685059e+01,1.165976166725158691e+00,4.261679053306580145e-01,-1.070926380157470703e+01,-3.555297851562500000e+00,-3.738403320312500000e-01,5.416870117187500000e-01
1.981252884864807129e+01,1.185129880905151367e+00,4.333505034446715753e-01,-1.071644687652588068e+01,-3.540039062500000000e+00,-5.569458007812500000e-01,7.705688476562500000e-01
1.982961773872375488e+01,1.185129880905151367e+00,4.333505034446715753e-01,-1.065898609161376953e+01,-3.540039062500000000e+00,-5.187988281250000000e-01,6.408691406250000000e-01
1.984043073654174805e+01,1.185129880905151367e+00,4.333505034446715753e-01,-1.058476543426513672e+01,-3.540039062500000000e+00,-5.187988281250000000e-01,6.408691406250000000e-01
1.985459876060485840e+01,1.233013868331909180e+00,4.213795065879821777e-01,-1.058476543426513672e+01,-4.158020019531250000e+00,-5.187988281250000000e-01,6.408691406250000000e-01
1.986857128143310547e+01,1.194706678390502930e+00,4.357447028160095215e-01,-1.058476543426513672e+01,-3.829956054687500000e+00,-2.517700195312500000e-01,4.730224609375000000e-01
1.988120126724243164e+01,1.194706678390502930e+00,4.405331015586853027e-01,-1.069729328155517578e+01,-3.829956054687500000e+00,-2.059936523437500000e-01,4.577636718750000000e-01
1.989667677879333496e+01,1.194706678390502930e+00,4.405331015586853027e-01,-1.064462089538574219e+01,-3.829956054687500000e+00,-2.059936523437500000e-01,4.577636718750000000e-01
1.991065478324890137e+01,1.161187767982482910e+00,4.405331015586853027e-01,-1.064462089538574219e+01,-3.593444824218750000e+00,-2.059936523437500000e-01,4.577636718750000000e-01
1.992357707023620605e+01,1.161187767982482910e+00,4.668693244457244873e-01,-1.064462089538574219e+01,-3.593444824218750000e+00,-3.814697265625000000e-01,7.858276367187500000e-01
1.993535232543945312e+01,1.161187767982482910e+00,4.668693244457244873e-01,-1.065180301666259766e+01,-3.593444824218750000e+00,-3.814697265625000000e-01,7.019042968750000000e-01
1.995251345634460449e+01,1.144428372383117676e+00,4.477156996726989746e-01,-1.065180301666259766e+01,-3.433227539062500000e+00,-3.814697265625000000e-01,7.019042968750000000e-01
1.996229124069213867e+01,1.168370366096496582e+00,4.094084799289703924e-01,-1.065180301666259766e+01,-3.784179687500000000e+00,-4.043579101562500000e-01,7.019042968750000000e-01
1.997711348533630371e+01,1.168370366096496582e+00,4.094084799289703924e-01,-1.064222621917724609e+01,-3.784179687500000000e+00,-3.662109375000000000e-01,5.569458007812500000e-01
1.999462032318115234e+01,1.168370366096496582e+00,4.070142805576325018e-01,-1.069968700408935547e+01,-3.784179687500000000e+00,-3.662109375000000000e-01,5.569458007812500000e-01
2.000512027740478516e+01,1.180341362953186035e+00,4.022258818149567206e-01,-1.067335128784179688e+01,-3.929138183593750000e+00,-3.662109375000000000e-01,5.569458007812500000e-01
2.001928472518920898e+01,1.180341362953186035e+00,4.022258818149567206e-01,-1.067335128784179688e+01,-3.639221191406250000e+00,-2.593994140625000000e-01,5.569458007812500000e-01
2.003118419647216797e+01,1.185129880905151367e+00,4.070142805576325018e-01,-1.067335128784179688e+01,-3.639221191406250000e+00,-3.128051757812500000e-01,7.247924804687500000e-01
2.004636573791503906e+01,1.206677675247192383e+00,4.070142805576325018e-01,-1.071884059906006037e+01,-3.639221191406250000e+00,-3.128051757812500000e-01,7.247924804687500000e-01
2.005811238288879395e+01,1.185129880905151367e+00,4.548983275890349787e-01,-1.071884059906006037e+01,-3.540039062500000000e+00,-3.128051757812500000e-01,7.247924804687500000e-01
2.007323908805847168e+01,1.206677675247192383e+00,4.022258818149567206e-01,-1.067574501037597656e+01,-3.585815429687500000e+00,-3.890991210937500000e-01,8.544921875000000000e-01
2.008868622779846191e+01,1.204283475875854492e+00,4.285621047019959051e-01,-1.067095661163330078e+01,-3.585815429687500000e+00,-3.890991210937500000e-01,5.493164062500000000e-01
