# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
7.065410375595092773e+00,5.554547786712647373e+00,1.577778935432434082e+00,-9.162610054016113281e+00,-3.471374511718750000e+00,-3.051757812500000000e-02,3.814697265625000000e-02
7.080794811248779297e+00,5.446808815002441406e+00,1.577778935432434082e+00,-8.961496353149414062e+00,-3.471374511718750000e+00,-2.899169921875000000e-01,3.814697265625000000e-02
7.092603206634521484e+00,5.434837818145751953e+00,1.570596337318420410e+00,-8.961496353149414062e+00,-2.761840820312500000e+00,-3.738403320312500000e-01,5.111694335937500000e-01
7.108410835266113281e+00,5.434837818145751953e+00,1.546654224395751953e+00,-8.961496353149414062e+00,-3.311157226562500000e+00,-2.899169921875000000e-01,3.128051757812500000e-01
7.119699954986572266e+00,5.449203014373778409e+00,1.570596337318420410e+00,-8.916007041931152344e+00,-3.311157226562500000e+00,0.000000000000000000e+00,3.128051757812500000e-01
7.135019540786743164e+00,5.513846397399902344e+00,1.584961533546447754e+00,-9.066842079162597656e+00,-3.311157226562500000e+00,0.000000000000000000e+00,3.128051757812500000e-01
7.149350166320800781e+00,5.513846397399902344e+00,1.594538331031799094e+00,-9.066842079162597656e+00,-4.051208496093750000e+00,-2.975463867187500000e-01,2.288818359375000000e-01
7.161712169647216797e+00,5.513846397399902344e+00,1.584961533546447754e+00,-9.066842079162597656e+00,-3.547668457031250000e+00,-2.975463867187500000e-01,3.433227539062500000e-01
7.177367210388183594e+00,5.494692802429199219e+00,1.563413739204406738e+00,-9.162610054016113281e+00,-3.547668457031250000e+00,-2.975463867187500000e-01,3.433227539062500000e-01
7.189361095428466797e+00,5.494692802429199219e+00,1.556231021881103516e+00,-9.062053680419921875e+00,-3.547668457031250000e+00,7.629394531250000000e-03,3.433227539062500000e-01
7.203918457031250000e+00,5.494692802429199219e+00,1.556231021881103516e+00,-9.062053680419921875e+00,-3.501892089843750000e+00,-3.890991210937500000e-01,5.111694335937500000e-01
7.219200849533081055e+00,5.506663799285888672e+00,1.534683227539062500e+00,-9.062053680419921875e+00,-3.501892089843750000e+00,9.155273437500000000e-02,-1.525878906250000000e-02
7.233286857604980469e+00,5.559336185455322266e+00,1.534683227539062500e+00,-8.997409820556640625e+00,-3.501892089843750000e+00,-3.890991210937500000e-01,5.111694335937500000e-01
7.246096372604370117e+00,5.559336185455322266e+00,1.534683227539062500e+00,-8.997409820556640625e+00,-3.524780273437500000e+00,-6.561279296875000000e-01,1.831054687500000000e-01
7.258316278457641602e+00,5.310339450836181641e+00,1.575384736061096191e+00,-8.997409820556640625e+00,-3.524780273437500000e+00,-6.561279296875000000e-01,7.781982421875000000e-01
7.275365829467773438e+00,5.310339450836181641e+00,1.575384736061096191e+00,-9.126696586608886719e+00,-3.471374511718750000e+00,-5.798339843750000000e-01,1.831054687500000000e-01
7.285889387130737305e+00,5.367800235748291016e+00,1.556231021881103516e+00,-9.126696586608886719e+00,-3.257751464843750000e+00,-9.155273437500000000e-02,4.577636718750000000e-02
7.300292015075683594e+00,5.619191169738769531e+00,1.556231021881103516e+00,-9.126696586608886719e+00,-3.471374511718750000e+00,-9.155273437500000000e-02,4.577636718750000000e-02
7.317358970642089844e+00,5.619191169738769531e+00,1.561019539833068848e+00,-8.939949035644531250e+00,-3.639221191406250000e+00,-7.171630859375000000e-01,1.831054687500000000e-01
7.328359127044677734e+00,5.327098846435546875e+00,1.561019539833068848e+00,-8.939949035644531250e+00,-3.639221191406250000e+00,-7.171630859375000000e-01,9.307861328125000000e-01
7.341471672058105469e+00,5.327098846435546875e+00,1.553836822509765625e+00,-8.939949035644531250e+00,-3.639221191406250000e+00,-6.637573242187500000e-01,1.831054687500000000e-01
7.359335184097290039e+00,5.367800235748291016e+00,1.553836822509765625e+00,-8.947131156921386719e+00,-3.173828125000000000e+00,5.416870117187500000e-01,1.831054687500000000e-01
7.370516300201416016e+00,5.580883979797363281e+00,1.580173134803771973e+00,-8.980650901794433594e+00,-3.715515136718750000e+00,5.416870117187500000e-01,1.831054687500000000e-01
7.383734464645385742e+00,5.580883979797363281e+00,1.587355732917785645e+00,-9.054870605468750000e+00,-3.814697265625000000e+00,-5.493164062500000000e-01,3.585815429687500000e-01
7.398349285125732422e+00,5.432443618774414062e+00,1.587355732917785645e+00,-9.155426979064939630e+00,-3.814697265625000000e+00,-5.493164062500000000e-01,3.738403320312500000e-01
7.410653591156005859e+00,5.432443618774414062e+00,1.556231021881103516e+00,-9.054870605468750000e+00,-3.814697265625000000e+00,-1.296997070312500000e-01,3.585815429687500000e-01
7.427026510238647461e+00,5.482721805572509766e+00,1.505952835083007812e+00,-8.975861549377441406e+00,-3.395080566406250000e+00,-1.296997070312500000e-01,3.738403320312500000e-01
7.555720567703247070e+00,5.482721805572509766e+00,1.556231021881103516e+00,-8.975861549377441406e+00,-3.395080566406250000e+00,2.212524414062500000e-01,-4.577636718750000000e-02
7.566843032836914062e+00,5.482721805572509766e+00,1.505952835083007812e+00,-1.014423274993896307e+01,1.648712158203125000e+01,-6.790161132812500000e-01,5.645751953125000000e-01
7.578479290008544922e+00,4.991910457611083984e+00,1.118092179298400879e+00,-1.109951877593993963e+01,5.152893066406250000e+01,-8.468627929687500000e-01,-1.983642578125000000e+00
7.590619564056396484e+00,5.669469356536865234e+00,6.967126727104187012e-01,-1.282813262939453303e+01,5.302429199218750000e+01,-8.468627929687500000e-01,-1.983642578125000000e+00
7.605404853820800781e+00,3.938461780548096147e+00,6.967126727104187012e-01,-1.634521484375000000e+01,1.037292480468750000e+02,-8.468627929687500000e-01,-1.000976562500000000e+01
7.624487876892089844e+00,5.623979568481445312e+00,9.337386488914490856e-01,-1.634521484375000000e+01,1.714782714843750000e+02,4.196166992187500000e-01,-1.121520996093750000e+01
7.634762763977050781e+00,4.977545261383056641e+00,1.316810965538024902e+00,-8.949525833129882812e+00,2.085876464843750000e+02,2.159118652343750000e+00,-1.719665527343750000e+01
7.648561716079711914e+00,5.623979568481445312e+00,1.517923831939697266e+00,-6.679822444915772373e+00,2.085876464843750000e+02,4.341125488281250000e+00,-2.341461181640625000e+01
7.659497499465942383e+00,5.504269599914550781e+00,1.316810965538024902e+00,-6.679822444915772373e+00,1.565399169921875000e+02,2.159118652343750000e+00,-1.719665527343750000e+01
7.674769878387451172e+00,6.335057735443115234e+00,2.154781520366668701e-01,-7.764396190643310547e+00,1.445312500000000000e+02,-1.106262207031250000e+00,-1.245117187500000000e+01
7.690312385559082031e+00,5.504269599914550781e+00,2.154781520366668701e-01,-8.353369712829589844e+00,1.445312500000000000e+02,-2.120971679687500000e+00,-5.973815917968750000e+00
7.702496290206909180e+00,4.958391666412353516e+00,2.154781520366668701e-01,-9.737217903137207031e+00,1.388092041015625000e+02,-2.120971679687500000e+00,-1.245117187500000000e+01
7.716536760330200195e+00,4.958391666412353516e+00,-1.939303398132323997e+00,-9.737217903137207031e+00,1.576461791992187500e+02,-3.868103027343750000e+00,-5.134582519531250000e+00
7.728824615478515625e+00,4.958391666412353516e+00,-1.939303398132323997e+00,-1.232774448394775568e+01,1.692657470703125000e+02,3.128051757812500000e+00,-1.908874511718750000e+01
7.744122982025146484e+00,4.393360137939453125e+00,-1.599326729774475098e+00,-1.232774448394775568e+01,2.294769287109375000e+02,-3.921508789062500000e+00,-1.640319824218750000e+01
7.758743762969970703e+00,4.393360137939453125e+00,-1.599326729774475098e+00,-1.148498535156250000e+01,2.294998168945312500e+02,3.128051757812500000e+00,-2.072906494140625000e+01
7.770881891250610352e+00,4.800374507904052734e+00,-1.857900500297546387e+00,-7.642291545867919922e+00,2.294998168945312500e+02,3.479003906250000000e+00,-1.885223388671875000e+01
7.785403251647949219e+00,5.781997203826903409e+00,-2.154781579971313032e+00,-7.642291545867919922e+00,2.039260864257812500e+02,3.479003906250000000e+00,-1.885223388671875000e+01
7.797618627548217773e+00,5.781997203826903409e+00,-2.195482969284057617e+00,-7.829039573669433594e+00,1.953887939453125000e+02,-1.342773437500000000e+00,-1.389312744140625000e+01
7.813248634338378906e+00,5.662286758422852451e+00,-3.186682462692260742e+00,-8.700529098510742188e+00,1.953887939453125000e+02,-8.422851562500000000e+00,-1.217651367187500000e+01
7.828327417373657227e+00,5.662286758422852451e+00,-3.332728624343872070e+00,-1.027830791473388672e+01,2.058258056640625000e+02,-1.615142822265625000e+01,-1.217651367187500000e+01
7.839533090591430664e+00,5.662286758422852451e+00,-3.332728624343872070e+00,-1.027830791473388672e+01,2.128906250000000000e+02,-1.615142822265625000e+01,-9.948730468750000000e+00
