# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
6.934049129486083984e-01,-1.347935557365417703e+00,-3.153163671493530273e+00,-1.013465595245361150e+01,-3.791809082031250000e+00,-4.577636718750000000e-02,8.010864257812500000e-01
7.056670188903808594e-01,-1.331176161766052246e+00,-3.227383852005004883e+00,-1.018732833862304865e+01,-3.791809082031250000e+00,-4.577636718750000000e-02,8.010864257812500000e-01
7.200970649719238281e-01,-1.331176161766052246e+00,-3.217807054519653320e+00,-1.018732833862304865e+01,-3.791809082031250000e+00,1.449584960937500000e-01,4.043579101562500000e-01
7.320647239685058594e-01,-1.331176161766052246e+00,-3.217807054519653320e+00,-1.018732833862304865e+01,-3.791809082031250000e+00,1.449584960937500000e-01,4.043579101562500000e-01
7.470896244049072266e-01,-1.292868852615356445e+00,-3.196259260177612305e+00,-1.016338634490966797e+01,-3.692626953125000000e+00,1.449584960937500000e-01,4.043579101562500000e-01
7.652223110198974609e-01,-1.345541357994079590e+00,-3.196259260177612305e+00,-1.015620326995849609e+01,-3.837585449218750000e+00,2.899169921875000000e-01,1.220703125000000000e-01
7.767002582550048828e-01,-1.345541357994079590e+00,-3.196259260177612305e+00,-1.015620326995849609e+01,-3.837585449218750000e+00,3.051757812500000000e-02,5.569458007812500000e-01
7.894971370697021484e-01,-1.345541357994079590e+00,-3.203441858291625977e+00,-1.015620326995849609e+01,-3.837585449218750000e+00,3.051757812500000000e-02,5.569458007812500000e-01
8.035433292388916016e-01,-1.268926858901977539e+00,-3.210624456405640093e+00,-1.017535686492919922e+01,-3.929138183593750000e+00,3.051757812500000000e-02,5.569458007812500000e-01
8.157954216003417969e-01,-1.268926858901977539e+00,-3.210624456405640093e+00,-1.020648193359375000e+01,-3.852844238281250000e+00,-1.983642578125000000e-01,1.197814941406250000e+00
