# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
6.819996833801269531e-01,-2.637255206366358795e+00,7.544625185161473624e+00,-2.799779551363238195e+00,-5.005474939902753162e-01,-2.067834275784214970e-01,1.197051240417151968e-01
6.837141513824462891e-01,-2.634200603276943831e+00,7.532598693241103760e+00,-2.800559896331185961e+00,-5.005474939902753162e-01,-2.067834275784214970e-01,1.197051240417151968e-01
6.858932971954345703e-01,-2.634200603276943831e+00,7.544625185161473624e+00,-2.831979284545135034e+00,-5.005375161274718820e-01,-2.067834275784214970e-01,1.195078660883979044e-01
6.879956722259521484e-01,-2.637255206366358795e+00,7.544625185161473624e+00,-2.836247940788093835e+00,-5.003034862814914607e-01,-2.065470001071884887e-01,1.195078660883979044e-01
6.898827552795410156e-01,-2.645975886211681338e+00,7.550350186521363582e+00,-2.836247940788093835e+00,-5.003034862814914607e-01,-2.064766296950338864e-01,1.195078660883979044e-01
6.919586658477783203e-01,-2.645975886211681338e+00,7.552015965773817285e+00,-2.836247940788093835e+00,-4.999350197274883834e-01,-2.064766296950338864e-01,1.195078660883979044e-01
6.936900615692138672e-01,-2.645975886211681338e+00,7.552015965773817285e+00,-2.831979284545135034e+00,-4.999350197274883834e-01,-2.064766296950338864e-01,1.197051240417151968e-01
6.958754062652587891e-01,-2.645975886211681338e+00,7.550350186521363582e+00,-2.802066001389809990e+00,-5.003034862814914607e-01,-2.064766296950338864e-01,1.197326681739384058e-01
6.975605487823486328e-01,-2.647718484044386145e+00,7.544625185161473624e+00,-2.802066001389809990e+00,-5.005474939902753162e-01,-2.064766296950338864e-01,1.198419544690235983e-01
6.998586654663085938e-01,-2.652138211279612356e+00,7.544625185161473624e+00,-2.802066001389809990e+00,-5.005474939902753162e-01,-2.064209516093948038e-01,1.202729317116252028e-01
7.015044689178466797e-01,-2.652138211279612356e+00,7.544625185161473624e+00,-2.831979284545135034e+00,-5.005474939902753162e-01,-2.064766296950338864e-01,1.203405639390521947e-01
7.037460803985595703e-01,-2.652138211279612356e+00,7.544625185161473624e+00,-2.836247940788093835e+00,-5.005474939902753162e-01,-2.064766296950338864e-01,1.203405639390521947e-01
7.059586048126220703e-01,-2.661604344804374023e+00,7.552015965773817285e+00,-2.802066001389809990e+00,-5.003034862814914607e-01,-2.064766296950338864e-01,1.204570596988502051e-01
7.077209949493408203e-01,-2.661604344804374023e+00,7.553473256775147249e+00,-2.801380541850067019e+00,-5.003034862814914607e-01,-2.064766296950338864e-01,1.204570596988502051e-01
7.104156017303466797e-01,-2.679614418136632814e+00,7.552015965773817285e+00,-2.802066001389809990e+00,-5.003366406428155777e-01,-2.059368714233907049e-01,1.206936188993524006e-01
7.116613388061523438e-01,-2.661604344804374023e+00,7.529961336124971538e+00,-2.802066001389809990e+00,-5.006355220739333589e-01,-2.064766296950338864e-01,1.206936188993524006e-01
7.138900756835937500e-01,-2.661604344804374023e+00,7.529961336124971538e+00,-2.802066001389809990e+00,-5.006355220739333589e-01,-2.064766296950338864e-01,1.206936188993524006e-01
7.156367301940917969e-01,-2.678530861261521068e+00,7.529733895486208084e+00,-2.801380541850067019e+00,-5.006355220739333589e-01,-2.062550887968646052e-01,1.206936188993524006e-01
7.177634239196777344e-01,-2.679614418136632814e+00,7.529733895486208084e+00,-2.801380541850067019e+00,-5.006355220739333589e-01,-2.059368714233907049e-01,1.204570596988502051e-01
7.200500965118408203e-01,-2.684566770470744324e+00,7.529961336124971538e+00,-2.801380541850067019e+00,-5.003366406428155777e-01,-2.057459540063250880e-01,1.204570596988502051e-01
