# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
1.145973515510559082e+01,-2.327163934707641602e+00,-3.931279182434082031e+00,-9.466672897338867188e+00,-3.524780273437500000e+00,-9.155273437500000000e-02,3.738403320312500000e-01
1.147296667098999023e+01,-2.327163934707641602e+00,-3.926490783691406250e+00,-9.466672897338867188e+00,-3.524780273437500000e+00,-1.754760742187500000e-01,3.509521484375000000e-01
1.148432755470275879e+01,-2.322375535964965820e+00,-3.926490783691406250e+00,-9.466672897338867188e+00,-3.517150878906250000e+00,-2.212524414062500000e-01,2.517700195312500000e-01
1.150156116485595703e+01,-2.329558134078979492e+00,-3.912125587463378906e+00,-9.449913978576660156e+00,-3.601074218750000000e+00,-2.670288085937500000e-01,2.517700195312500000e-01
1.151258873939514160e+01,-2.322375535964965820e+00,-3.928884983062743697e+00,-9.449913978576660156e+00,-3.494262695312500000e+00,-2.670288085937500000e-01,3.967285156250000000e-01
1.152586412429809570e+01,-2.353500127792358398e+00,-3.912125587463378906e+00,-9.490615844726562500e+00,-3.631591796875000000e+00,-3.967285156250000000e-01,4.196166992187500000e-01
1.154065513610839844e+01,-2.310404539108276367e+00,-3.888183593750000000e+00,-9.490615844726562500e+00,-3.562927246093750000e+00,-3.967285156250000000e-01,3.967285156250000000e-01
1.155273556709289551e+01,-2.334346532821655718e+00,-3.888183593750000000e+00,-9.466672897338867188e+00,-3.562927246093750000e+00,-2.746582031250000000e-01,1.907348632812500000e-01
1.156477999687194824e+01,-2.315192937850951704e+00,-3.940855979919433594e+00,-9.466672897338867188e+00,-3.425598144531250000e+00,-1.068115234375000000e-01,1.907348632812500000e-01
1.158016610145568848e+01,-2.334346532821655718e+00,-3.940855979919433594e+00,-9.485827445983886719e+00,-3.425598144531250000e+00,-9.155273437500000000e-02,1.678466796875000000e-01
1.159544515609741211e+01,-2.358288526535034180e+00,-3.926490783691406250e+00,-9.500192642211914062e+00,-3.425598144531250000e+00,-9.155273437500000000e-02,3.204345703125000000e-01
1.160756754875183105e+01,-2.360682725906372070e+00,-3.926490783691406250e+00,-9.500192642211914062e+00,-3.479003906250000000e+00,-1.907348632812500000e-01,3.204345703125000000e-01
1.162284541130065918e+01,-2.377442359924316406e+00,-3.926490783691406250e+00,-9.500192642211914062e+00,-3.532409667968750000e+00,-2.441406250000000000e-01,3.280639648437500000e-01
1.163438367843627930e+01,-2.377442359924316406e+00,-3.928884983062743697e+00,-9.433154106140136719e+00,-3.532409667968750000e+00,-2.441406250000000000e-01,4.806518554687500000e-01
1.164962720870971680e+01,-2.327163934707641602e+00,-3.928884983062743697e+00,-9.461884498596193183e+00,-3.532409667968750000e+00,-1.449584960937500000e-01,3.280639648437500000e-01
1.166164994239807129e+01,-2.327163934707641602e+00,-3.931279182434082031e+00,-9.461884498596193183e+00,-3.463745117187500000e+00,-1.449584960937500000e-01,3.662109375000000000e-01
1.167592549324035645e+01,-2.365471124649048296e+00,-3.933673381805419922e+00,-9.461884498596193183e+00,-3.448486328125000000e+00,-3.128051757812500000e-01,3.051757812500000000e-01
1.169118738174438477e+01,-2.365471124649048296e+00,-3.938461780548096147e+00,-9.440337181091306817e+00,-3.448486328125000000e+00,-3.128051757812500000e-01,3.662109375000000000e-01
1.170339870452880859e+01,-2.336740732192993164e+00,-3.938461780548096147e+00,-9.440337181091306817e+00,-3.494262695312500000e+00,2.288818359375000000e-02,3.051757812500000000e-01
1.171809458732604980e+01,-2.334346532821655718e+00,-3.955221176147461382e+00,-9.442730903625488281e+00,-3.494262695312500000e+00,2.288818359375000000e-02,4.272460937500000000e-01
1.173036122322082520e+01,-2.305616140365600586e+00,-3.928884983062743697e+00,-9.485827445983886719e+00,-3.349304199218750000e+00,-8.392333984375000000e-02,4.272460937500000000e-01
1.174523210525512695e+01,-2.334346532821655718e+00,-3.971980571746826172e+00,-9.447519302368164062e+00,-3.326416015625000000e+00,-8.392333984375000000e-02,4.272460937500000000e-01
1.175693964958190918e+01,-2.336740732192993164e+00,-3.943250179290771928e+00,-9.447519302368164062e+00,-3.349304199218750000e+00,-1.678466796875000000e-01,3.662109375000000000e-01
1.177219700813293457e+01,-2.336740732192993164e+00,-3.943250179290771928e+00,-9.447519302368164062e+00,-3.479003906250000000e+00,-2.136230468750000000e-01,2.517700195312500000e-01
1.178408551216125488e+01,-2.343923330307006836e+00,-3.926490783691406250e+00,-9.457096099853515625e+00,-3.501892089843750000e+00,-3.585815429687500000e-01,2.517700195312500000e-01
1.179942584037780762e+01,-2.324769735336304155e+00,-3.909731388092041016e+00,-9.459490776062011719e+00,-3.494262695312500000e+00,-2.136230468750000000e-01,2.365112304687500000e-01
1.181230139732360840e+01,-2.343923330307006836e+00,-3.909731388092041016e+00,-9.459490776062011719e+00,-3.494262695312500000e+00,-3.356933593750000000e-01,2.593994140625000000e-01
1.194411015510559082e+01,-2.288856744766235796e+00,-3.909731388092041016e+00,-9.483432769775390625e+00,-3.356933593750000000e+00,-3.356933593750000000e-01,1.602172851562500000e-01
1.195487546920776367e+01,-2.358288526535034180e+00,-3.950432777404785156e+00,-1.043871879577636719e+01,3.065490722656250000e+01,-2.700805664062500000e+00,2.593994140625000000e-01
1.196767187118530273e+01,-2.473210334777832031e+00,-4.058171749114990234e+00,-1.047942066192626953e+01,3.744506835937500000e+01,-2.700805664062500000e+00,-2.235412597656250000e+00
1.197957563400268555e+01,-2.693476915359497070e+00,-5.458779811859130859e+00,-1.298854446411132812e+01,4.991149902343750000e+01,-2.563476562500000000e+00,-2.235412597656250000e+00
1.199660301208496094e+01,-2.724601507186889648e+00,-5.458779811859130859e+00,-1.688869857788085938e+01,1.058654785156250000e+02,-2.563476562500000000e+00,-6.744384765625000000e+00
1.200730347633361816e+01,-3.900154590606689453e+00,-4.513070106506347656e+00,-1.688869857788085938e+01,1.700897216796875000e+02,-4.150390625000000000e+00,-1.464843750000000000e+01
1.202172112464904785e+01,-3.900154590606689453e+00,-3.821145772933959961e+00,-1.342907714843750000e+01,2.219390869140625000e+02,-4.150390625000000000e+00,-2.102661132812500000e+01
1.203862547874450684e+01,-3.847481966018676758e+00,-3.821145772933959961e+00,-1.174355888366699219e+01,2.383270263671875000e+02,4.135131835937500000e+00,-2.742004394531250000e+01
1.205019521713256836e+01,-2.657563984394072931e-01,-4.438849925994873047e+00,-1.553836822509765625e+00,2.383270263671875000e+02,7.362365722656250000e+00,-2.902984619140625000e+01
1.206354403495788574e+01,-9.959878921508787952e-01,-4.862623691558837891e+00,-1.553836822509765625e+00,1.587219238281250000e+02,7.362365722656250000e+00,-2.902984619140625000e+01
1.207757353782653809e+01,-9.959878921508787952e-01,-4.862623691558837891e+00,-1.929726481437683105e+00,1.198348999023437642e+02,-2.044677734375000000e+00,-9.452819824218750000e+00
1.209039950370788574e+01,-1.072602391242980957e+00,-7.378929615020752841e+00,-7.041347026824951172e+00,9.564971923828123579e+01,-2.426147460937500000e+00,-3.723144531250000000e+00
1.210253167152404785e+01,-1.072602391242980957e+00,-7.522581577301025391e+00,-1.196861362457275568e+01,9.564971923828123579e+01,-1.101684570312500000e+01,-1.518249511718750000e+00
1.211972856521606445e+01,-2.949656486511230469e+00,-7.802703380584717685e+00,-1.196861362457275568e+01,1.554946899414062500e+02,-1.101684570312500000e+01,-3.723144531250000000e+00
1.213206243515014648e+01,-1.848323702812194824e+00,-8.145073890686035156e+00,-1.091516494750976562e+01,2.163085937500000000e+02,-9.078979492187500000e-01,-2.436828613281250000e+01
1.214437723159790039e+01,-1.848323702812194824e+00,-7.802703380584717685e+00,-9.911994934082033026e+00,2.365036010742187500e+02,3.128051757812500000e+00,-3.002929687500000000e+01
1.216167354583740234e+01,-9.624690413475035511e-01,-7.091625213623047763e+00,-6.617573261260986328e+00,2.365036010742187500e+02,3.128051757812500000e+00,-3.002929687500000000e+01
1.217512488365173340e+01,-9.624690413475035511e-01,-7.091625213623047763e+00,-4.884171485900878906e+00,2.297592163085937216e+02,-1.662445068359375000e+01,-1.485443115234375000e+01
1.218622994422912598e+01,-9.624690413475035511e-01,-7.647079944610596591e+00,-4.884171485900878906e+00,2.204437255859375000e+02,-1.726531982421875000e+01,-8.010864257812500000e+00
1.220369029045104980e+01,-8.714894056320190430e-01,-7.891288757324218750e+00,-4.604049682617188388e+00,2.204437255859375000e+02,-2.008819580078125000e+01,-5.676269531250000000e+00
1.221503734588623047e+01,-8.714894056320190430e-01,-8.750806808471679688e+00,-4.604049682617188388e+00,2.194519042968750000e+02,-2.349853515625000000e+01,7.415771484375000000e+00
1.222849321365356445e+01,-4.264073371887207031e+00,-8.750806808471679688e+00,-2.978386878967285156e+00,2.194519042968750000e+02,-2.349853515625000000e+01,7.415771484375000000e+00
1.224266314506530762e+01,-4.264073371887207031e+00,-9.028534889221193183e+00,-2.978386878967285156e+00,1.847457885742187500e+02,-3.814697265625000000e-01,-1.288604736328125000e+01
1.225490856170654297e+01,-4.302380561828613281e+00,-8.887276649475097656e+00,-3.390189647674560547e+00,1.847457885742187500e+02,-3.814697265625000000e-01,-1.288604736328125000e+01
1.226733684539794922e+01,-1.503558635711669922e+00,-8.887276649475097656e+00,-3.663128614425658736e+00,1.889266967773437216e+02,-3.814697265625000000e-01,-1.288604736328125000e+01
1.228188085556030273e+01,-3.476380825042724609e+00,-8.887276649475097656e+00,-3.663128614425658736e+00,2.001190185546875000e+02,-8.377075195312500000e+00,-2.784729003906250000e+01
1.229692649841308594e+01,-2.329558134078979492e+00,-9.133879661560060370e+00,-2.466027736663818359e+00,2.171401977539062500e+02,9.323120117187500000e+00,-4.430389404296875000e+01
1.230946254730224609e+01,-2.329558134078979492e+00,-9.133879661560060370e+00,-2.245761156082153320e+00,2.171401977539062500e+02,-4.730224609375000000e-01,-4.377746582031250000e+01
1.232454967498779297e+01,-2.109291553497314453e+00,-9.133879661560060370e+00,-2.262520551681518555e+00,2.292098999023437216e+02,-4.730224609375000000e-01,-4.377746582031250000e+01
1.233599805831909180e+01,-2.109291553497314453e+00,-8.279149055480957031e+00,-1.144428372383117676e+00,2.266159057617187500e+02,-6.332397460937500000e+00,-2.732086181640625000e+01
