# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
2.504572796821594238e+01,-7.340223607259903638e-01,1.657078053450733890e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.868228409924412414e-02,1.391089813571540490e-01
2.504744482040405273e+01,-7.340223607259903638e-01,1.645795502561616885e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.835656827240113004e-02,1.391207509738734693e-01
2.504969859123229980e+01,-7.327837939735445394e-01,1.645795502561616885e+00,-3.714004815130543591e+00,-1.485246557685654389e-01,-3.868228409924412414e-02,1.391089813571540490e-01
2.505143666267395020e+01,-7.340223607259903638e-01,1.627111086007186236e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.835656827240113004e-02,1.391207509738734693e-01
2.505365848541259766e+01,-7.612414737641222118e-01,1.627111086007186236e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.829321333247993203e-02,1.390263070449009319e-01
2.505539011955261230e+01,-7.479742703802746417e-01,1.627111086007186236e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.829321333247993203e-02,1.391207509738734693e-01
2.505776262283325195e+01,-7.479742703802746417e-01,1.627111086007186236e+00,-3.721083836151142243e+00,-1.487421033697427786e-01,-3.829321333247993203e-02,1.391207509738734693e-01
2.505948257446289062e+01,-7.479742703802746417e-01,1.627111086007186236e+00,-3.709906987400842571e+00,-1.487421033697427786e-01,-3.847922530508300631e-02,1.391207509738734693e-01
2.506172680854797363e+01,-7.612414737641222118e-01,1.608587207321259926e+00,-3.709906987400842571e+00,-1.489498789395311829e-01,-3.829321333247993203e-02,1.391207509738734693e-01
2.506333923339843750e+01,-7.612414737641222118e-01,1.608587207321259926e+00,-3.709906987400842571e+00,-1.489498789395311829e-01,-3.829321333247993203e-02,1.390451757181808135e-01
2.506561565399169922e+01,-7.479742703802746417e-01,1.608587207321259926e+00,-3.709906987400842571e+00,-1.489498789395311829e-01,-3.829321333247993203e-02,1.391207509738734693e-01
2.506730580329895020e+01,-7.612414737641222118e-01,1.602250637817397072e+00,-3.709906987400842571e+00,-1.497701683810950535e-01,-3.829321333247993203e-02,1.391207509738734693e-01
2.506962680816650391e+01,-7.479742703802746417e-01,1.608587207321259926e+00,-3.708297042715018588e+00,-1.489498789395311829e-01,-3.847922530508300631e-02,1.391207509738734693e-01
2.507145762443542480e+01,-7.612414737641222118e-01,1.627111086007186236e+00,-3.708297042715018588e+00,-1.485246557685654389e-01,-3.847922530508300631e-02,1.390978472432636559e-01
2.507371902465820312e+01,-7.612414737641222118e-01,1.657078053450733890e+00,-3.708297042715018588e+00,-1.481728222024789876e-01,-3.847922530508300631e-02,1.391207509738734693e-01
2.507540726661682129e+01,-7.934148098095451518e-01,1.637930177873948345e+00,-3.708297042715018588e+00,-1.481728222024789876e-01,-3.796283121779774061e-02,1.391207509738734693e-01
2.507769775390625000e+01,-7.934148098095451518e-01,1.627111086007186236e+00,-3.704723497927656872e+00,-1.485246557685654389e-01,-3.796283121779774061e-02,1.391207509738734693e-01
2.507977414131164551e+01,-7.934148098095451518e-01,1.627111086007186236e+00,-3.708297042715018588e+00,-1.485246557685654389e-01,-3.796283121779774061e-02,1.391207509738734693e-01
2.508147239685058594e+01,-7.934148098095451518e-01,1.627111086007186236e+00,-3.709906987400842571e+00,-1.485246557685654389e-01,-3.796283121779774061e-02,1.391207509738734693e-01
2.508370089530944824e+01,-7.809956258557337883e-01,1.627111086007186236e+00,-3.709906987400842571e+00,-1.485246557685654389e-01,-3.847922530508300631e-02,1.391207509738734693e-01
2.508539271354675293e+01,-7.934148098095451518e-01,1.619245888325732352e+00,-3.704138264580803419e+00,-1.489498789395311829e-01,-3.796283121779774061e-02,1.391207509738734693e-01
2.508760380744934082e+01,-7.934148098095451518e-01,1.627111086007186236e+00,-3.727222404866004091e+00,-1.497233102020135431e-01,-3.796283121779774061e-02,1.390978472432636559e-01
