# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
1.014370417594909668e+01,3.252326666877674577e-01,-1.200617558866894363e+00,-5.110904943317268190e-01,6.371271052237505172e-02,7.661123527378806142e-02,-1.641617648167539578e-01
1.014608597755432129e+01,3.252326666877674577e-01,-1.197872600097259710e+00,-5.092453911378242992e-01,6.371271052237505172e-02,7.633039903014263161e-02,-1.641617648167539578e-01
1.014811968803405762e+01,3.306492496977022633e-01,-1.197872600097259710e+00,-5.110904943317268190e-01,6.371271052237505172e-02,7.599013943691569628e-02,-1.646554065857231131e-01
1.014984560012817383e+01,3.306492496977022633e-01,-1.192240407403318825e+00,-5.169157315159372823e-01,6.371271052237505172e-02,7.599013943691569628e-02,-1.644679951369739102e-01
1.015205407142639160e+01,3.306492496977022633e-01,-1.197872600097259710e+00,-5.169157315159372823e-01,6.371271052237505172e-02,7.599013943691569628e-02,-1.644679951369739102e-01
1.015389704704284668e+01,3.173340902023483179e-01,-1.208146543714481602e+00,-5.276881593014360883e-01,6.314790228959961393e-02,7.599013943691569628e-02,-1.644679951369739102e-01
1.015625333786010742e+01,3.173340902023483179e-01,-1.208146543714481602e+00,-5.384091142876862301e-01,6.314790228959961393e-02,7.488316226974502110e-02,-1.639284565048199638e-01
1.015788888931274414e+01,3.173340902023483179e-01,-1.197872600097259710e+00,-5.384091142876862301e-01,6.371271052237505172e-02,7.488316226974502110e-02,-1.642457767989781992e-01
1.016000485420227051e+01,3.306492496977022633e-01,-1.197872600097259710e+00,-5.384091142876862301e-01,6.371271052237505172e-02,7.420371563671321335e-02,-1.642457767989781992e-01
1.016179847717285156e+01,3.306492496977022633e-01,-1.197872600097259710e+00,-5.429159622859582868e-01,6.371271052237505172e-02,7.420371563671321335e-02,-1.642457767989781992e-01
1.016402792930603027e+01,3.101398799007537566e-01,-1.208146543714481602e+00,-5.384091142876862301e-01,6.371271052237505172e-02,7.488316226974502110e-02,-1.644679951369739102e-01
1.016595125198364258e+01,3.101398799007537566e-01,-1.208146543714481602e+00,-5.435009818951748173e-01,6.371271052237505172e-02,7.488316226974502110e-02,-1.644679951369739102e-01
1.016809296607971191e+01,3.101398799007537566e-01,-1.197872600097259710e+00,-5.435009818951748173e-01,6.371271052237505172e-02,7.488316226974502110e-02,-1.642457767989781992e-01
1.016979956626892090e+01,3.101398799007537566e-01,-1.198947635416612867e+00,-5.435009818951748173e-01,6.314790228959961393e-02,7.488316226974502110e-02,-1.642457767989781992e-01
