# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
6.719617843627929688e-01,2.709217036557708180e+00,-5.763175162756972725e-01,-8.896547364092279864e+00,-1.391156919819128979e-01,1.958865379312774990e-01,-5.981114261827250034e-02
6.736538410186767578e-01,2.723368883664123441e+00,-5.588414524810152439e-01,-8.902657677967521721e+00,-1.390619948802422901e-01,1.958865379312774990e-01,-5.981114261827250034e-02
6.758809089660644531e-01,2.723368883664123441e+00,-5.588414524810152439e-01,-8.902657677967521721e+00,-1.391156919819128979e-01,1.958865379312774990e-01,-5.992067611873610339e-02
6.776120662689208984e-01,2.709217036557708180e+00,-5.763175162756972725e-01,-8.896547364092279864e+00,-1.392809242952250115e-01,1.957612548691906873e-01,-6.021000650683559774e-02
6.798665523529052734e-01,2.709217036557708180e+00,-5.763175162756972725e-01,-8.896547364092279864e+00,-1.392809242952250115e-01,1.957612548691906873e-01,-6.033141875377619895e-02
6.821520328521728516e-01,2.709217036557708180e+00,-5.671311424737708329e-01,-8.896547364092279864e+00,-1.395925509790635899e-01,1.952992291238334066e-01,-6.060534972249329716e-02
6.838297843933105469e-01,2.709217036557708180e+00,-5.763175162756972725e-01,-8.896547364092279864e+00,-1.401917183932896993e-01,1.952992291238334066e-01,-6.075589759731769846e-02
6.860549449920654297e-01,2.702044199730662566e+00,-5.763175162756972725e-01,-8.880725345916165026e+00,-1.401917183932896993e-01,1.958865379312774990e-01,-6.075589759731769846e-02
6.877987384796142578e-01,2.699400846585675140e+00,-5.720001367922314950e-01,-8.880725345916165026e+00,-1.395925509790635899e-01,1.952992291238334066e-01,-6.116719495855679756e-02
6.900973320007324219e-01,2.690473305214160060e+00,-5.671311424737708329e-01,-8.875830928833259748e+00,-1.392809242952250115e-01,1.958865379312774990e-01,-6.116719495855679756e-02
6.917388439178466797e-01,2.690473305214160060e+00,-5.526876830047510181e-01,-8.880725345916165026e+00,-1.391439263803065929e-01,1.958865379312774990e-01,-6.116719495855679756e-02
6.940753459930419922e-01,2.682905158673929868e+00,-5.526876830047510181e-01,-8.880725345916165026e+00,-1.391439263803065929e-01,1.961417728276327876e-01,-6.116719495855679756e-02
6.956882476806640625e-01,2.670807133496328145e+00,-5.671311424737708329e-01,-8.890911052978768936e+00,-1.392809242952250115e-01,1.964057761885467934e-01,-6.116719495855679756e-02
6.980721950531005859e-01,2.620460849961174787e+00,-5.671311424737708329e-01,-8.890911052978768936e+00,-1.392809242952250115e-01,1.965057598625251090e-01,-6.116719495855679756e-02
6.997570991516113281e-01,2.620460849961174787e+00,-5.526876830047510181e-01,-8.890911052978768936e+00,-1.391439263803065929e-01,1.971193948646421112e-01,-6.116719495855679756e-02
7.019827365875244141e-01,2.619603001485967919e+00,-5.526876830047510181e-01,-8.880725345916165026e+00,-1.391439263803065929e-01,1.973743270545063877e-01,-6.076153455717309831e-02
7.037067413330078125e-01,2.619603001485967919e+00,-5.526876830047510181e-01,-8.877942811665134215e+00,-1.391439263803065929e-01,1.973743270545063877e-01,-6.076153455717309831e-02
7.059831619262695312e-01,2.612283197903812582e+00,-5.483530700608805208e-01,-8.875830928833259748e+00,-1.391156919819128979e-01,1.977840077459890045e-01,-6.017164962759140312e-02
7.077438831329345703e-01,2.609924317631977075e+00,-5.387084472491813214e-01,-8.875830928833259748e+00,-1.391156919819128979e-01,1.977840077459890045e-01,-6.017164962759140312e-02
7.099521160125732422e-01,2.609924317631977075e+00,-5.398686268465062721e-01,-8.875830928833259748e+00,-1.391439263803065929e-01,1.977840077459890045e-01,-6.076153455717309831e-02
7.116518020629882812e-01,2.602130203019012544e+00,-5.387084472491813214e-01,-8.875830928833259748e+00,-1.391340789522912957e-01,1.979245768729251120e-01,-6.107515595007829978e-02
7.139325141906738281e-01,2.602130203019012544e+00,-5.387084472491813214e-01,-8.877942811665134215e+00,-1.391340789522912957e-01,1.979245768729251120e-01,-6.107515595007829978e-02
7.156243324279785156e-01,2.602130203019012544e+00,-5.398686268465062721e-01,-8.875830928833259748e+00,-1.391439263803065929e-01,1.981225286406871899e-01,-6.107515595007829978e-02
7.179849147796630859e-01,2.609924317631977075e+00,-5.398686268465062721e-01,-8.875830928833259748e+00,-1.391439263803065929e-01,1.979245768729251120e-01,-6.076153455717309831e-02
