# elapsed time, f1_acc_x, f1_acc_y, f1_acc_z, f1_gyro_x, f1_gyro_y, f1_gyro_z
6.965320110321044922e-01,-1.508347094058989923e-01,-2.018311977386474609e+00,-1.058716011047363281e+01,-3.776550292968750000e+00,-3.051757812500000000e-01,6.561279296875000000e-01
7.107512950897216797e-01,-2.442085742950438898e-01,-1.946485996246337891e+00,-1.054406452178955078e+01,-3.776550292968750000e+00,-3.051757812500000000e-01,6.561279296875000000e-01
7.237198352813720703e-01,-2.178723514080047052e-01,-1.963245391845703125e+00,-1.058716011047363281e+01,-3.547668457031250000e+00,-3.585815429687500000e-01,7.705688476562500000e-01
7.358489036560058594e-01,-2.178723514080047052e-01,-1.963245391845703125e+00,-1.061828422546386719e+01,-3.540039062500000000e+00,6.103515625000000000e-02,2.822875976562500000e-01
7.527306079864501953e-01,-2.178723514080047052e-01,-1.963245391845703125e+00,-1.061828422546386719e+01,-3.524780273437500000e+00,6.103515625000000000e-02,2.822875976562500000e-01
7.638728618621826172e-01,-1.556231081485748013e-01,-1.956062793731689231e+00,-1.063983249664306641e+01,-3.524780273437500000e+00,6.103515625000000000e-02,2.822875976562500000e-01
7.769472599029541016e-01,-1.556231081485748013e-01,-1.956062793731689231e+00,-1.062546730041504084e+01,-3.524780273437500000e+00,2.288818359375000000e-01,3.051757812500000000e-02
7.947435379028320312e-01,-1.556231081485748013e-01,-1.956062793731689231e+00,-1.062546730041504084e+01,-3.532409667968750000e+00,-2.822875976562500000e-01,6.713867187500000000e-01
8.063242435455322266e-01,-1.197100803256034018e-01,-1.987187385559082031e+00,-1.062546730041504084e+01,-3.532409667968750000e+00,-2.822875976562500000e-01,6.713867187500000000e-01
8.190484046936035156e-01,-1.101332753896712979e-01,-1.987187385559082031e+00,-1.063743782043457031e+01,-3.692626953125000000e+00,-2.822875976562500000e-01,6.713867187500000000e-01
8.314313888549804688e-01,-1.101332753896712979e-01,-1.965639591217041016e+00,-1.063743782043457031e+01,-3.326416015625000000e+00,-6.256103515625000000e-01,8.697509765625000000e-01
8.469374179840087891e-01,-1.101332753896712979e-01,-1.965639591217041016e+00,-1.063743782043457031e+01,-3.417968750000000000e+00,-6.256103515625000000e-01,8.697509765625000000e-01
8.612654209136962891e-01,-2.202665507793425959e-01,-1.958456993103027566e+00,-1.056561183929443359e+01,-3.417968750000000000e+00,-6.256103515625000000e-01,8.697509765625000000e-01
8.732070922851562500e-01,-1.843535304069519043e-01,-1.939303398132323997e+00,-1.064701461791992188e+01,-3.417968750000000000e+00,-6.713867187500000000e-01,1.007080078125000000e+00
8.883552551269531250e-01,-1.843535304069519043e-01,-1.939303398132323997e+00,-1.067095661163330078e+01,-3.646850585937500000e+00,-8.392333984375000000e-02,2.975463867187500000e-01
9.005839824676513672e-01,-1.843535304069519043e-01,-1.946485996246337891e+00,-1.067095661163330078e+01,-3.646850585937500000e+00,-8.392333984375000000e-02,2.975463867187500000e-01
9.155793190002441406e-01,-1.101332753896712979e-01,-1.963245391845703125e+00,-1.067095661163330078e+01,-3.646850585937500000e+00,-8.392333984375000000e-02,2.975463867187500000e-01
9.278430938720703125e-01,-1.221042871475219033e-01,-1.999158382415771706e+00,-1.064462089538574219e+01,-3.700256347656250000e+00,1.754760742187500000e-01,2.899169921875000000e-01
9.418411254882812500e-01,-1.221042871475219033e-01,-1.999158382415771706e+00,-1.064462089538574219e+01,-3.799438476562500000e+00,-2.517700195312500000e-01,6.637573242187500000e-01
9.571487903594970703e-01,-1.221042871475219033e-01,-1.994369983673095925e+00,-1.064462089538574219e+01,-3.799438476562500000e+00,-2.517700195312500000e-01,6.637573242187500000e-01
9.694306850433349609e-01,-2.250549495220184049e-01,-1.977610588073730469e+00,-1.054166984558105646e+01,-3.799438476562500000e+00,-2.517700195312500000e-01,6.637573242187500000e-01
9.838790893554687500e-01,-2.250549495220184049e-01,-1.994369983673095925e+00,-1.053688144683838068e+01,-3.791809082031250000e+00,-1.144409179687500000e-01,1.136779785156250000e+00
9.970598220825195312e-01,-2.250549495220184049e-01,-2.030282974243164062e+00,-1.053688144683838068e+01,-3.860473632812500000e+00,2.288818359375000000e-01,5.569458007812500000e-01
1.011110305786132812e+00,-2.106897532939910889e-01,-2.030282974243164062e+00,-1.061589050292968750e+01,-3.860473632812500000e+00,2.288818359375000000e-01,5.569458007812500000e-01
1.023028373718261719e+00,-8.858545869588850541e-02,-1.968033790588378906e+00,-1.061589050292968750e+01,-3.860473632812500000e+00,2.288818359375000000e-01,5.569458007812500000e-01
1.038885116577148438e+00,-8.858545869588850541e-02,-1.968033790588378906e+00,-1.054645824432373047e+01,-3.898620605468750000e+00,3.356933593750000000e-01,-2.288818359375000000e-02
1.052983522415161133e+00,-8.858545869588850541e-02,-1.968033790588378906e+00,-1.050815105438232422e+01,-3.654479980468750000e+00,-1.068115234375000000e-01,3.356933593750000000e-01
1.064860343933105469e+00,-7.900865375995630435e-02,-1.982398986816406472e+00,-1.054645824432373047e+01,-3.654479980468750000e+00,-1.068115234375000000e-01,3.356933593750000000e-01
1.080435991287231445e+00,-2.059013396501541138e-01,-1.960851192474364790e+00,-1.053927612304687678e+01,-3.654479980468750000e+00,-1.068115234375000000e-01,3.356933593750000000e-01
1.092365503311157227e+00,-2.059013396501541138e-01,-1.960851192474364790e+00,-1.053927612304687678e+01,-3.540039062500000000e+00,-3.738403320312500000e-01,9.460449218750000000e-01
