# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
1.216023206710815430e+00,1.298347393342504930e+00,-8.384800291081459522e-02,-6.858166676659996241e+00,-4.171764885791950234e-02,-4.381347545330910309e-02,1.113095704235291944e-01
1.217651128768920898e+00,1.283001330804158568e+00,-8.384800291081459522e-02,-6.858166676659996241e+00,-4.171764885791950234e-02,-4.381347545330910309e-02,1.113184828762568968e-01
1.219903230667114258e+00,1.282168418784186859e+00,-8.256312893363129679e-02,-6.858166676659996241e+00,-4.171764885791950234e-02,-4.370705119519339987e-02,1.113184828762568968e-01
1.221626281738281250e+00,1.282168418784186859e+00,-8.256312893363129679e-02,-6.841036093471471347e+00,-4.171764885791950234e-02,-4.320445091076009769e-02,1.113422318351666024e-01
1.223909854888916016e+00,1.282168418784186859e+00,-8.256312893363129679e-02,-6.840583892456685078e+00,-4.128128154312730308e-02,-4.320445091076009769e-02,1.113184828762568968e-01
1.225625991821289062e+00,1.271520433620989765e+00,-8.256312893363129679e-02,-6.841036093471471347e+00,-4.128128154312730308e-02,-4.266706134265439709e-02,1.113184828762568968e-01
1.227875709533691406e+00,1.271520433620989765e+00,-7.000962350097790499e-02,-6.841036093471471347e+00,-4.127553728974620029e-02,-4.266706134265439709e-02,1.113422318351666024e-01
1.229596614837646484e+00,1.271520433620989765e+00,-8.256312893363129679e-02,-6.841036093471471347e+00,-4.128128154312730308e-02,-4.218485260382660168e-02,1.113584113021345995e-01
1.231821537017822266e+00,1.271520433620989765e+00,-8.256312893363129679e-02,-6.851582857746518762e+00,-4.127553728974620029e-02,-4.266706134265439709e-02,1.113584113021345995e-01
1.233503580093383789e+00,1.247748122225045497e+00,-8.256312893363129679e-02,-6.851582857746518762e+00,-4.127553728974620029e-02,-4.218485260382660168e-02,1.113584113021345995e-01
1.235752582550048828e+00,1.235837125105382572e+00,-8.669405646094749396e-02,-6.851582857746518762e+00,-4.128128154312730308e-02,-4.213649373964380163e-02,1.116130568945691987e-01
1.237987995147705078e+00,1.234780731057660619e+00,-8.669405646094749396e-02,-6.851582857746518762e+00,-4.127553728974620029e-02,-4.197177985169470160e-02,1.116130568945691987e-01
1.239673137664794922e+00,1.235191790525284494e+00,-8.256312893363129679e-02,-6.872707767864948636e+00,-4.062288292856940097e-02,-4.143318656074090195e-02,1.116130568945691987e-01
1.241948604583740234e+00,1.235837125105382572e+00,-8.256312893363129679e-02,-6.872707767864948636e+00,-4.062288292856940097e-02,-4.143318656074090195e-02,1.116130568945691987e-01
1.243652105331420898e+00,1.235837125105382572e+00,-8.669405646094749396e-02,-6.855912461071676844e+00,-4.062288292856940097e-02,-4.193051312819359722e-02,1.116130568945691987e-01
1.246062994003295898e+00,1.247748122225045497e+00,-8.669405646094749396e-02,-6.859560638502068208e+00,-4.127553728974620029e-02,-4.197177985169470160e-02,1.116292638234028939e-01
1.247716188430786133e+00,1.235837125105382572e+00,-8.619016205023710686e-02,-6.859560638502068208e+00,-4.127553728974620029e-02,-4.193051312819359722e-02,1.117858603427207970e-01
1.249944210052490234e+00,1.247748122225045497e+00,-8.619016205023710686e-02,-6.859560638502068208e+00,-4.062288292856940097e-02,-4.197177985169470160e-02,1.117962592501696995e-01
1.251634597778320312e+00,1.235837125105382572e+00,-8.669405646094749396e-02,-6.859560638502068208e+00,-4.134355765031060004e-02,-4.193051312819359722e-02,1.117858603427207970e-01
1.253891706466674805e+00,1.235837125105382572e+00,-8.669405646094749396e-02,-6.855912461071676844e+00,-4.134355765031060004e-02,-4.193051312819359722e-02,1.117962592501696995e-01
1.255596160888671875e+00,1.235837125105382572e+00,-8.984707345968230563e-02,-6.855912461071676844e+00,-4.142905057835660071e-02,-4.193051312819359722e-02,1.117962592501696995e-01
1.257874250411987305e+00,1.235837125105382572e+00,-8.984707345968230563e-02,-6.859560638502068208e+00,-4.142905057835660071e-02,-4.193685643027429688e-02,1.117962592501696995e-01
1.259490966796875000e+00,1.235837125105382572e+00,-8.984707345968230563e-02,-6.859560638502068208e+00,-4.142905057835660071e-02,-4.193051312819359722e-02,1.117858603427207970e-01
