# elapsed time, f3_acc_x, f3_acc_y, f3_acc_z, f3_gyro_x, f3_gyro_y, f3_gyro_z
5.770620107650756836e+00,1.532289087772369107e-01,-9.806650161743164062e+00,1.331176161766052246e+00,-3.410339355468750000e+00,3.814697265625000000e-02,7.171630859375000000e-01
5.782800912857055664e+00,1.580173075199126920e-01,-9.806650161743164062e+00,1.335964560508728027e+00,-3.410339355468750000e+00,-3.814697265625000000e-02,7.171630859375000000e-01
5.797060012817382812e+00,1.675941199064253928e-01,-9.835380554199220526e+00,1.295263051986694336e+00,-3.410339355468750000e+00,-3.128051757812500000e-01,8.468627929687500000e-01
5.810479879379272461e+00,1.675941199064253928e-01,-9.854534149169921875e+00,1.340752959251403809e+00,-3.166198730468750000e+00,-4.882812500000000000e-01,4.577636718750000000e-01
5.823225498199462891e+00,1.675941199064253928e-01,-9.854534149169921875e+00,1.340752959251403809e+00,-3.356933593750000000e+00,-4.882812500000000000e-01,4.501342773437500000e-01
5.838520765304565430e+00,1.388636976480484009e-01,-9.835380554199220526e+00,1.350329756736755371e+00,-3.356933593750000000e+00,-4.882812500000000000e-01,4.501342773437500000e-01
5.853628635406494141e+00,1.388636976480484009e-01,-9.830592155456544745e+00,1.400607943534851074e+00,-3.364562988281250000e+00,-3.204345703125000000e-01,6.866455078125000000e-01
5.865966558456420898e+00,1.388636976480484009e-01,-9.830592155456544745e+00,1.400607943534851074e+00,-3.639221191406250000e+00,-3.204345703125000000e-01,6.866455078125000000e-01
5.880915403366088867e+00,1.460462957620619895e-01,-9.830592155456544745e+00,1.400607943534851074e+00,-3.639221191406250000e+00,-3.204345703125000000e-01,8.316040039062500000e-01
5.892308712005615234e+00,1.364694982767105103e-01,-9.847351074218750000e+00,1.383848547935485840e+00,-3.639221191406250000e+00,-2.212524414062500000e-01,5.722045898437500000e-01
5.908279895782470703e+00,1.723825186491012018e-01,-9.847351074218750000e+00,1.383848547935485840e+00,-3.547668457031250000e+00,-2.212524414062500000e-01,6.942749023437500000e-01
5.918749094009399414e+00,1.747767180204390924e-01,-9.813832283020019531e+00,1.383848547935485840e+00,-3.547668457031250000e+00,-2.212524414062500000e-01,6.942749023437500000e-01
5.933686494827270508e+00,1.747767180204390924e-01,-9.813832283020019531e+00,1.364694952964782715e+00,-3.547668457031250000e+00,-3.433227539062500000e-01,7.019042968750000000e-01
5.946353197097778320e+00,2.394201606512068869e-01,-9.835380554199220526e+00,1.249773263931274414e+00,-3.540039062500000000e+00,-3.433227539062500000e-01,7.019042968750000000e-01
5.961475372314453125e+00,1.460462957620619895e-01,-9.835380554199220526e+00,1.249773263931274414e+00,-3.540039062500000000e+00,-3.280639648437500000e-01,7.019042968750000000e-01
5.975912332534790039e+00,1.604115068912506104e-01,-9.835380554199220526e+00,1.335964560508728027e+00,-3.540039062500000000e+00,1.449584960937500000e-01,7.247924804687500000e-01
5.987951040267944336e+00,1.604115068912506104e-01,-9.792284965515136719e+00,1.374271750450134499e+00,-3.730773925781250000e+00,2.288818359375000000e-02,7.247924804687500000e-01
6.002542257308959961e+00,1.699883192777633112e-01,-9.782708168029783380e+00,1.376665949821472168e+00,-3.730773925781250000e+00,2.288818359375000000e-02,7.247924804687500000e-01
6.016688585281372070e+00,1.843535304069519043e-01,-9.782708168029783380e+00,1.376665949821472168e+00,-3.730773925781250000e+00,2.288818359375000000e-02,5.416870117187500000e-01
6.029475450515747070e+00,1.843535304069519043e-01,-9.787496566772459161e+00,1.338358759880065918e+00,-3.776550292968750000e+00,-8.087158203125000000e-01,3.280639648437500000e-01
6.044203758239746094e+00,1.843535304069519043e-01,-9.873687744140623224e+00,1.319205164909362793e+00,-3.814697265625000000e+00,-7.858276367187500000e-01,3.280639648437500000e-01
6.058033704757690430e+00,1.843535304069519043e-01,-9.787496566772459161e+00,1.319205164909362793e+00,-3.814697265625000000e+00,-7.858276367187500000e-01,3.433227539062500000e-01
6.072595119476318359e+00,1.388636976480484009e-01,-9.773131370544433594e+00,1.350329756736755371e+00,-3.814697265625000000e+00,1.678466796875000000e-01,3.433227539062500000e-01
6.084517240524291992e+00,1.197100803256034018e-01,-9.768342971801757812e+00,1.414973139762878418e+00,-3.799438476562500000e+00,1.678466796875000000e-01,3.433227539062500000e-01
6.100333213806152344e+00,1.197100803256034018e-01,-9.768342971801757812e+00,1.350329756736755371e+00,-3.799438476562500000e+00,1.678466796875000000e-01,3.128051757812500000e-01
6.110760450363159180e+00,1.412578970193862915e-01,-9.753977775573730469e+00,1.417367339134216309e+00,-3.799438476562500000e+00,-3.051757812500000000e-02,3.128051757812500000e-01
6.125791788101196289e+00,1.412578970193862915e-01,-9.753977775573730469e+00,1.312022566795349121e+00,-3.898620605468750000e+00,-2.441406250000000000e-01,3.128051757812500000e-01
6.140263319015502930e+00,1.316810846328735074e-01,-9.753977775573730469e+00,1.304839849472045898e+00,-3.898620605468750000e+00,-2.441406250000000000e-01,1.449584960937500000e-01
6.153713703155517578e+00,1.268926858901976984e-01,-9.727641105651855469e+00,1.304839849472045898e+00,-3.807067871093750000e+00,1.296997070312500000e-01,7.629394531250000000e-02
6.168957710266113281e+00,1.268926858901976984e-01,-9.727641105651855469e+00,1.347935557365417703e+00,-3.692626953125000000e+00,1.296997070312500000e-01,7.629394531250000000e-02
6.182608604431152344e+00,1.077390760183333934e-01,-9.674968719482421875e+00,1.347935557365417703e+00,-3.807067871093750000e+00,1.296997070312500000e-01,-5.569458007812500000e-01
6.194960594177246094e+00,2.585737705230712891e-01,-9.674968719482421875e+00,1.304839849472045898e+00,-4.287719726562500000e+00,-1.113891601562500000e+00,2.136230468750000000e-01
6.209130525588989258e+00,6.943184882402420044e-02,-9.742006301879884589e+00,1.211466073989868164e+00,-4.287719726562500000e+00,2.212524414062500000e-01,2.136230468750000000e-01
6.224257230758666992e+00,1.675941236317150113e-02,-9.780313491821287286e+00,1.165976166725158691e+00,-3.631591796875000000e+00,-1.113891601562500000e+00,2.136230468750000000e-01
6.234854936599731445e+00,1.675941236317150113e-02,-9.955090522766111505e+00,1.211466073989868164e+00,-2.975463867187500000e+00,-1.274108886718750000e+00,1.823425292968750000e+00
6.249419689178466797e+00,-3.112462162971489990e-02,-9.955090522766111505e+00,1.326387763023376465e+00,-3.005981445312500000e+00,-1.693725585937500000e+00,1.296997070312500000e+00
6.267299890518188477e+00,1.628057062625885010e-01,-9.524134635925291192e+00,1.347935557365417703e+00,-3.005981445312500000e+00,-1.693725585937500000e+00,1.296997070312500000e+00
6.278291702270507812e+00,1.628057062625885010e-01,-9.524134635925291192e+00,1.347935557365417703e+00,-4.402160644531250000e+00,6.713867187500000000e-01,-1.548767089843750000e+00
6.290823459625244141e+00,2.346317619085311890e-01,-9.708487510681152344e+00,1.163581967353820801e+00,-4.402160644531250000e+00,6.713867187500000000e-01,-1.548767089843750000e+00
6.305407285690307617e+00,2.346317619085311890e-01,-9.732429504394531250e+00,1.163581967353820801e+00,-3.166198730468750000e+00,7.934570312500000000e-01,3.051757812500000000e-01
6.318722486495971680e+00,2.250549495220184049e-01,-9.732429504394531250e+00,1.209071874618530495e+00,-3.166198730468750000e+00,-1.754760742187500000e-01,2.517700195312500000e+00
6.332895517349243164e+00,-1.268926858901976984e-01,-9.598354339599609375e+00,1.328781962394714355e+00,-4.348754882812500000e+00,7.934570312500000000e-01,2.517700195312500000e+00
6.345026016235351562e+00,-1.268926858901976984e-01,-9.598354339599609375e+00,1.328781962394714355e+00,-6.134033203125000000e+00,7.247924804687500000e-01,-2.899169921875000000e-01
6.360577106475830078e+00,2.681505978107451837e-01,-9.684545516967771661e+00,1.165976166725158691e+00,-6.134033203125000000e+00,8.544921875000000000e-01,-2.899169921875000000e-01
6.372667312622070312e+00,2.681505978107451837e-01,-9.684545516967771661e+00,1.165976166725158691e+00,-2.517700195312500000e+00,8.544921875000000000e-01,-3.509521484375000000e-01
6.387459039688110352e+00,6.703764945268629594e-02,-9.643844604492187500e+00,1.335964560508728027e+00,-2.517700195312500000e+00,8.544921875000000000e-01,6.027221679687500000e-01
6.400046586990356445e+00,6.703764945268629594e-02,-9.643844604492187500e+00,1.558625221252441406e+00,-3.669738769531250000e+00,1.747131347656250000e+00,-3.509521484375000000e-01
6.414326906204223633e+00,1.508347094058989923e-01,-9.662998199462890625e+00,1.335964560508728027e+00,-5.126953125000000000e+00,7.858276367187500000e-01,-1.663208007812500000e+00
6.425712347030639648e+00,1.556231081485748013e-01,-9.854534149169921875e+00,1.082179188728332297e+00,-5.126953125000000000e+00,2.670288085937500000e-01,-1.663208007812500000e+00
6.441207408905029297e+00,2.106897532939910889e-01,-9.662998199462890625e+00,1.082179188728332297e+00,-4.653930664062500000e+00,2.670288085937500000e-01,-2.807617187500000000e+00
6.456321477890014648e+00,4.022258818149566095e-01,-9.797073364257812500e+00,1.376665949821472168e+00,-4.653930664062500000e+00,1.510620117187500000e+00,-7.141113281250000000e+00
6.467682361602783203e+00,4.022258818149566095e-01,-9.797073364257812500e+00,1.410184741020202637e+00,-4.653930664062500000e+00,2.975463867187500000e+00,-7.141113281250000000e+00
6.482549428939819336e+00,4.022258818149566095e-01,-9.797073364257812500e+00,1.410184741020202637e+00,-4.402160644531250000e+00,2.975463867187500000e+00,-3.654479980468750000e+00
6.495845079421997070e+00,-1.795651316642760953e-01,-9.782708168029783380e+00,1.086967587471008301e+00,-4.402160644531250000e+00,-5.493164062500000000e+00,8.621215820312500000e-01
6.509156465530395508e+00,-1.795651316642760953e-01,-9.689333915710449219e+00,1.046266078948974609e+00,-6.095886230468750000e+00,-5.493164062500000000e+00,8.621215820312500000e-01
6.522154092788696289e+00,4.070142656564709749e-02,-9.689333915710449219e+00,1.086967587471008301e+00,-6.095886230468750000e+00,1.251220703125000000e+00,-3.822326660156250000e+00
6.537341356277465820e+00,5.027823522686949986e-02,-9.866504669189451349e+00,1.046266078948974609e+00,-6.919860839843750000e+00,1.251220703125000000e+00,-5.821228027343750000e+00
6.551586627960205078e+00,2.777273952960968018e-01,-9.866504669189451349e+00,6.871358752250671387e-01,-7.728576660156250000e+00,-1.113128662109375000e+01,-3.822326660156250000e+00
6.565252780914306641e+00,4.333505034446715753e-01,-9.677363395690917969e+00,6.871358752250671387e-01,-7.728576660156250000e+00,-1.113128662109375000e+01,5.004882812500000000e+00
6.579380989074707031e+00,4.333505034446715753e-01,-9.677363395690917969e+00,1.352723956108093262e+00,3.120422363281250000e+00,-6.607055664062500000e+00,5.004882812500000000e+00
