# elapsed time, force_x, force_y, force_z, torque_x, torque_y, torque_z
9.029718637466430664e+00,-1.340291594906693362e+00,7.519417881100526557e+00,7.174683768222445135e-01,-4.503277629950634964e-01,-7.438444769562869985e-02,-6.707798638798570523e-02
9.031977176666259766e+00,-1.340291594906693362e+00,7.519417881100526557e+00,7.174683768222445135e-01,-4.503277629950634964e-01,-7.438444769562869985e-02,-6.698963025925780412e-02
9.033696651458740234e+00,-1.362647403873252339e+00,7.519417881100526557e+00,7.174683768222445135e-01,-4.503277629950634964e-01,-7.424710054431579720e-02,-6.726730822190089831e-02
9.035948514938354492e+00,-1.362647403873252339e+00,7.525545621081269232e+00,7.206807777510857438e-01,-4.499174358328925094e-01,-7.424710054431579720e-02,-6.698963025925780412e-02
9.037701606750488281e+00,-1.389919142392555429e+00,7.525545621081269232e+00,7.206807777510857438e-01,-4.499174358328925094e-01,-7.381868674829460131e-02,-6.698963025925780412e-02
9.039965867996215820e+00,-1.362647403873252339e+00,7.531229704581268614e+00,7.174683768222445135e-01,-4.493876235539440156e-01,-7.290120191579499420e-02,-6.698963025925780412e-02
9.041729211807250977e+00,-1.316035153214647702e+00,7.531229704581268614e+00,7.206807777510857438e-01,-4.493876235539440156e-01,-7.290120191579499420e-02,-6.698963025925780412e-02
9.044011831283569336e+00,-1.316035153214647702e+00,7.525545621081269232e+00,7.206807777510857438e-01,-4.498441433200465744e-01,-7.290120191579499420e-02,-6.698963025925780412e-02
9.045655250549316406e+00,-1.383030557829049156e+00,7.525545621081269232e+00,7.271556187923766679e-01,-4.494554716184722132e-01,-7.225534333312830237e-02,-6.670558706252910364e-02
9.047985792160034180e+00,-1.383030557829049156e+00,7.519417881100526557e+00,7.271556187923766679e-01,-4.498441433200465744e-01,-7.225534333312830237e-02,-6.670558706252910364e-02
9.049616098403930664e+00,-1.383030557829049156e+00,7.519417881100526557e+00,7.271556187923766679e-01,-4.499174358328925094e-01,-7.225534333312830237e-02,-6.670558706252910364e-02
9.052053928375244141e+00,-1.351446882810694472e+00,7.525545621081269232e+00,7.271556187923766679e-01,-4.498441433200465744e-01,-7.227758122673880181e-02,-6.670558706252910364e-02
9.053684234619140625e+00,-1.361400544028613213e+00,7.531229704581268614e+00,7.271556187923766679e-01,-4.494554716184722132e-01,-7.227758122673880181e-02,-6.679049007121300174e-02
9.055985212326049805e+00,-1.359905944289566460e+00,7.531229704581268614e+00,7.271556187923766679e-01,-4.494554716184722132e-01,-7.233311968162800532e-02,-6.679049007121300174e-02
9.057622909545898438e+00,-1.361400544028613213e+00,7.531638455734767312e+00,7.421464505773243125e-01,-4.494554716184722132e-01,-7.233311968162800532e-02,-6.679049007121300174e-02
9.059897661209106445e+00,-1.361400544028613213e+00,7.531638455734767312e+00,7.438828282335556707e-01,-4.494554716184722132e-01,-7.227758122673880181e-02,-6.679049007121300174e-02
